season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,AvgH,AvgD,AvgA,goals_team,goals_rival,result
2022-23,2023-01-22,Villarreal,Girona,1,7,21,0.5,1.0,1.1,-1,0.3,1.6,1.5,1,0.5,0.75,1.0,-1,1.74,3.87,4.51,1,0,1
2022-23,2023-01-22,Elche,Osasuna,1,13,10,0.0,0.8,1.7,-9,0.4,0.9,1.0,-1,0.0,0.8,1.2,-2,3.58,3.24,2.15,1,1,0
2022-23,2023-01-22,Barcelona,Getafe,1,2,15,0.8,1.7,0.5,12,0.2,0.8,0.9,-1,0.6,1.8,1.0,4,1.17,7.32,16.99,1,0,1
2022-23,2023-01-22,Ath Bilbao,Real Madrid,1,8,1,0.2,0.9,1.3,-4,0.6,1.9,1.0,9,0.0,0.4,1.6,-6,2.89,3.42,2.42,0,2,-1
2022-23,2023-01-23,Valencia,Almeria,1,9,21,0.2,1.3,1.3,0,0.4,1.4,1.5,-1,0.6,2.4,1.6,4,1.6,4.11,5.45,2,2,0
2022-23,2023-01-27,Almeria,Espanol,1,21,14,0.3,1.3,1.6,-3,0.3,1.1,1.0,1,0.4,1.2,1.4,-1,2.38,3.16,3.17,3,1,1
2022-23,2023-01-28,Girona,Barcelona,1,21,2,0.3,1.5,1.4,1,0.8,1.7,0.5,12,0.0,0.75,3.25,-10,5.21,4.26,1.6,0,1,-1
2022-23,2023-01-28,Cadiz,Mallorca,1,16,17,0.2,0.9,1.3,-4,0.5,0.8,0.7,1,0.0,0.75,1.5,-3,2.87,2.78,2.9,2,0,1
2022-23,2023-01-28,Getafe,Betis,1,15,5,0.2,0.8,0.9,-1,0.3,0.9,0.9,0,0.4,0.8,0.6,1,3.14,2.87,2.6,0,1,-1
2022-23,2023-01-28,Sevilla,Elche,1,4,13,0.3,1.0,1.2,-2,0.0,0.8,1.7,-9,0.6,1.8,0.6,6,1.52,4.04,6.93,3,0,1
2022-23,2023-01-29,Valladolid,Valencia,1,21,9,0.3,0.7,1.5,-8,0.2,1.3,1.3,0,0.0,0.4,1.8,-7,3.14,3.21,2.38,1,0,1
2022-23,2023-01-29,Osasuna,Ath Madrid,1,10,3,0.4,0.9,0.9,0,0.4,1.3,0.9,4,0.0,0.4,2.8,-12,3.57,3.17,2.19,0,1,-1
2022-23,2023-01-29,Celta,Ath Bilbao,1,11,8,0.1,0.8,1.5,-7,0.2,0.8,1.4,-6,0.4,1.0,0.4,3,2.88,3.01,2.69,1,0,1
2022-23,2023-01-29,Real Madrid,Sociedad,1,1,6,0.7,2.0,0.9,11,0.7,1.5,0.7,8,0.6,1.8,0.6,6,1.69,3.85,4.95,0,0,0
2022-23,2023-01-30,Villarreal,Vallecano,1,7,12,0.6,1.1,1.0,1,0.4,1.4,1.0,4,0.6,2.6,1.2,7,1.69,3.76,5.16,0,1,-1
2022-23,2023-02-01,Betis,Barcelona,1,5,2,0.4,1.0,0.9,1,0.8,1.7,0.5,12,0.2,1.6,2.6,-5,5.1,3.95,1.65,1,2,-1
2022-23,2023-02-02,Real Madrid,Valencia,1,1,9,0.6,1.9,0.9,10,0.1,1.1,1.3,-2,0.8,2.4,1.2,6,1.43,4.78,6.98,2,0,1
2022-23,2023-02-03,Ath Bilbao,Cadiz,1,8,16,0.2,0.8,1.4,-6,0.3,1.0,1.2,-2,0.6,2.2,0.8,7,1.37,4.57,9.56,4,1,1
2022-23,2023-02-04,Espanol,Osasuna,1,14,10,0.2,1.1,1.3,-2,0.4,0.9,0.8,1,0.0,0.6,1.4,-4,2.57,3.01,3.0,1,1,0
2022-23,2023-02-04,Elche,Villarreal,1,13,7,0.0,0.6,1.8,-12,0.5,0.9,1.1,-2,0.2,0.8,2.0,-6,5.17,3.79,1.68,3,1,1
2022-23,2023-02-04,Ath Madrid,Getafe,1,3,15,0.4,1.3,0.9,4,0.2,0.8,1.0,-2,0.8,2.0,0.8,6,1.41,4.17,9.48,1,1,0
2022-23,2023-02-04,Betis,Celta,1,5,11,0.3,0.8,1.0,-2,0.2,0.8,1.3,-5,0.4,1.0,1.2,-1,2.2,3.15,3.59,3,4,-1
2022-23,2023-02-05,Girona,Valencia,1,21,9,0.3,1.4,1.4,0,0.1,0.9,1.3,-4,0.2,0.8,1.4,-3,2.21,3.28,3.4,1,0,1
2022-23,2023-02-05,Mallorca,Real Madrid,1,17,1,0.5,0.8,0.8,0,0.6,1.8,0.8,10,0.2,0.6,3.0,-12,4.98,3.56,1.75,1,0,1
2022-23,2023-02-05,Barcelona,Sevilla,1,2,4,0.9,1.8,0.3,15,0.3,1.2,1.2,0,0.6,1.6,0.4,6,1.32,5.3,9.54,3,0,1
2022-23,2023-02-05,Sociedad,Valladolid,1,6,21,0.6,1.3,0.6,7,0.4,0.8,1.4,-6,0.4,1.2,0.6,3,1.43,4.32,8.03,0,1,-1
2022-23,2023-02-06,Vallecano,Almeria,1,12,21,0.5,1.5,1.0,5,0.4,1.5,1.4,1,0.8,1.6,0.8,4,1.73,3.68,4.93,2,0,1
2022-23,2023-02-10,Cadiz,Girona,1,16,21,0.3,1.1,1.6,-5,0.4,1.3,1.1,2,0.0,1.0,1.0,0,3.02,3.15,2.46,2,0,1
2022-23,2023-02-11,Almeria,Betis,1,21,5,0.3,1.2,1.4,-2,0.3,1.1,1.4,-3,0.6,1.2,1.4,-1,2.86,3.33,2.47,2,3,-1
2022-23,2023-02-11,Sevilla,Mallorca,1,4,17,0.3,1.1,1.4,-3,0.6,0.9,0.7,2,0.6,1.2,0.2,5,1.95,3.12,4.48,2,0,1
2022-23,2023-02-11,Valencia,Ath Bilbao,1,9,8,0.1,0.8,1.3,-5,0.3,1.0,1.3,-3,0.0,0.8,1.0,-1,2.97,3.21,2.46,1,2,-1
2022-23,2023-02-12,Getafe,Vallecano,1,15,12,0.2,0.7,0.9,-2,0.6,1.6,0.9,7,0.4,0.8,1.0,-1,2.82,2.84,2.89,1,1,0
2022-23,2023-02-12,Celta,Ath Madrid,1,11,3,0.3,1.1,1.2,-1,0.4,1.3,0.9,4,0.0,0.8,2.4,-8,3.56,3.16,2.18,0,1,-1
2022-23,2023-02-12,Valladolid,Osasuna,1,21,10,0.4,0.5,1.3,-8,0.3,0.9,0.9,0,0.2,0.8,1.0,-1,2.77,3.05,2.73,0,0,0
2022-23,2023-02-12,Villarreal,Barcelona,1,7,2,0.5,1.0,1.1,-1,0.9,1.8,0.3,15,0.2,0.8,2.4,-8,4.09,3.83,1.82,0,1,-1
2022-23,2023-02-13,Espanol,Sociedad,1,14,6,0.2,1.2,1.3,-1,0.5,1.2,0.7,5,0.2,0.8,1.6,-4,3.4,3.06,2.31,2,3,-1
2022-23,2023-02-15,Real Madrid,Elche,1,1,13,0.5,1.5,0.9,6,0.1,0.9,1.6,-7,0.6,2.0,1.0,5,1.18,7.07,14.91,4,0,1
2022-23,2023-02-17,Girona,Almeria,1,21,21,0.4,1.2,1.2,0,0.3,1.3,1.5,-2,0.0,2.0,3.0,-1,1.82,3.61,4.33,6,2,1
2022-23,2023-02-18,Sociedad,Celta,1,6,11,0.6,1.5,0.8,7,0.3,1.0,1.2,-2,1.0,2.2,0.6,8,1.78,3.38,5.02,1,1,0
2022-23,2023-02-18,Betis,Valladolid,1,5,21,0.4,1.3,1.4,-1,0.3,0.4,1.3,-9,0.2,0.8,1.0,-1,1.61,3.83,5.85,2,1,1
2022-23,2023-02-18,Mallorca,Villarreal,1,17,7,0.5,0.7,0.8,-1,0.4,0.8,1.1,-3,0.4,1.0,1.0,0,3.26,2.96,2.45,4,2,1
2022-23,2023-02-18,Osasuna,Real Madrid,1,10,1,0.3,0.8,0.8,0,0.5,1.6,0.8,8,0.0,0.4,1.2,-4,4.43,3.6,1.8,0,2,-1
2022-23,2023-02-19,Elche,Espanol,1,13,14,0.1,0.7,1.8,-11,0.2,1.2,1.4,-2,0.4,1.8,1.4,2,2.84,3.12,2.61,0,1,-1
2022-23,2023-02-19,Vallecano,Sevilla,1,12,4,0.5,1.2,0.9,3,0.4,1.2,1.1,1,0.2,0.6,2.6,-10,2.48,3.11,3.04,1,1,0
2022-23,2023-02-19,Ath Madrid,Ath Bilbao,1,3,8,0.4,1.2,0.8,4,0.4,1.2,1.0,2,0.4,0.8,1.0,-1,2.02,3.25,3.95,1,0,1
2022-23,2023-02-19,Barcelona,Cadiz,1,2,16,0.9,1.5,0.3,12,0.4,1.2,1.1,1,0.2,1.2,0.8,2,1.18,6.93,14.71,2,0,1
2022-23,2023-02-20,Getafe,Valencia,1,15,9,0.2,0.7,0.9,-2,0.1,0.8,1.3,-5,0.2,1.2,1.6,-2,2.78,2.92,2.85,1,0,1
2022-23,2023-02-24,Elche,Betis,1,13,5,0.1,0.7,1.8,-11,0.4,1.3,1.5,-2,0.2,0.6,2.0,-7,3.65,3.35,2.07,2,3,-1
2022-23,2023-02-25,Espanol,Mallorca,1,14,17,0.3,1.2,1.3,-1,0.6,1.0,0.9,1,0.4,0.6,0.8,-1,2.56,2.87,3.16,2,1,1
2022-23,2023-02-25,Cadiz,Vallecano,1,16,12,0.3,0.9,1.1,-2,0.4,1.2,1.0,2,0.33,1.33,2.67,-4,2.95,2.95,2.66,1,0,1
2022-23,2023-02-25,Real Madrid,Ath Madrid,1,1,3,0.6,1.7,0.7,10,0.5,1.1,0.5,6,0.6,1.4,0.6,4,1.8,3.58,4.62,1,1,0
2022-23,2023-02-25,Valencia,Sociedad,1,9,6,0.1,0.8,1.3,-5,0.6,1.6,0.7,9,0.2,0.8,0.6,1,3.07,3.14,2.45,1,0,1
2022-23,2023-02-26,Ath Bilbao,Girona,1,8,21,0.3,1.1,1.1,0,0.5,1.7,1.3,4,0.6,1.2,1.0,1,1.67,3.74,5.33,2,3,-1
2022-23,2023-02-26,Celta,Valladolid,1,11,21,0.3,1.0,1.0,0,0.3,0.5,1.3,-8,0.0,0.6,1.2,-3,1.68,3.71,5.42,3,0,1
2022-23,2023-02-26,Almeria,Barcelona,1,21,2,0.2,1.2,2.0,-8,0.9,1.6,0.3,13,0.0,0.4,2.8,-12,6.82,4.75,1.43,1,0,1
2022-23,2023-02-26,Sevilla,Osasuna,1,4,10,0.4,1.3,1.1,2,0.2,0.6,1.0,-4,0.6,1.2,0.4,4,1.86,3.38,4.49,2,3,-1
2022-23,2023-02-27,Villarreal,Getafe,1,7,15,0.4,1.0,1.4,-4,0.2,0.7,0.9,-2,0.8,1.4,0.4,5,1.67,3.62,5.67,2,1,1
2022-23,2023-03-03,Sociedad,Cadiz,1,6,16,0.6,1.5,0.7,8,0.4,1.0,1.1,-1,1.0,2.2,0.2,10,1.51,3.85,7.41,0,0,0
2022-23,2023-03-04,Getafe,Girona,1,15,21,0.2,0.8,1.1,-3,0.5,1.8,1.4,4,0.2,1.0,1.2,-1,2.75,2.97,2.83,3,2,1
2022-23,2023-03-04,Almeria,Villarreal,1,21,7,0.3,1.3,1.8,-5,0.5,1.2,1.3,-1,0.0,0.6,1.8,-6,3.38,3.62,2.07,0,2,-1
2022-23,2023-03-04,Mallorca,Elche,1,17,13,0.5,0.9,1.1,-2,0.1,0.8,1.9,-11,0.0,1.0,2.0,-3,1.69,3.37,6.0,0,1,-1
2022-23,2023-03-04,Ath Madrid,Sevilla,1,3,4,0.5,1.1,0.5,6,0.4,1.4,1.3,1,0.4,1.2,0.8,2,1.68,3.6,5.29,6,1,1
2022-23,2023-03-05,Vallecano,Ath Bilbao,1,12,8,0.3,0.9,0.9,0,0.3,1.2,1.2,0,0.2,1.4,1.8,-2,2.97,3.11,2.51,0,0,0
2022-23,2023-03-05,Betis,Real Madrid,1,5,1,0.5,1.5,1.6,-1,0.6,1.6,0.5,11,0.0,0.6,1.2,-3,4.56,3.77,1.75,0,0,0
2022-23,2023-03-05,Valladolid,Espanol,1,21,14,0.2,0.3,1.5,-12,0.4,1.3,1.3,0,0.4,1.2,1.2,0,2.52,3.17,2.92,2,1,1
2022-23,2023-03-05,Barcelona,Valencia,1,2,9,0.8,1.4,0.4,10,0.2,0.8,1.2,-4,0.8,2.6,1.2,7,1.52,4.28,6.16,1,0,1
2022-23,2023-03-06,Osasuna,Celta,1,10,11,0.2,0.7,1.1,-4,0.4,1.2,0.8,4,0.4,1.0,1.0,0,2.77,3.04,2.73,0,0,0
2022-23,2023-03-10,Cadiz,Getafe,1,16,15,0.4,0.9,0.9,0,0.3,1.1,1.2,-1,0.2,0.4,1.4,-5,2.49,2.83,3.31,2,2,0
2022-23,2023-03-11,Real Madrid,Espanol,1,1,14,0.5,1.4,0.4,10,0.4,1.4,1.4,0,0.8,2.2,0.6,8,1.25,5.99,10.84,3,1,1
2022-23,2023-03-11,Elche,Valladolid,1,13,21,0.2,0.8,1.7,-9,0.3,0.5,1.3,-8,0.0,1.2,1.4,-1,2.65,3.26,2.69,1,1,0
2022-23,2023-03-11,Celta,Vallecano,1,11,12,0.4,1.2,0.8,4,0.3,0.9,0.9,0,0.2,1.2,1.2,0,2.1,3.16,3.87,3,0,1
2022-23,2023-03-11,Valencia,Osasuna,1,9,10,0.1,0.5,1.3,-8,0.2,0.6,0.9,-3,0.4,1.8,1.6,1,2.09,3.16,3.83,1,0,1
2022-23,2023-03-12,Mallorca,Sociedad,1,17,6,0.4,0.8,1.2,-4,0.5,1.3,0.6,7,0.0,0.0,1.6,-8,3.46,2.9,2.38,1,1,0
2022-23,2023-03-12,Sevilla,Almeria,1,4,21,0.4,1.4,1.7,-3,0.2,1.2,2.0,-8,0.8,2.0,1.0,5,1.73,3.69,4.88,2,1,1
2022-23,2023-03-12,Villarreal,Betis,1,7,5,0.5,1.3,1.3,0,0.5,1.5,1.3,2,0.4,1.2,0.8,2,1.96,3.57,3.78,1,1,0
2022-23,2023-03-12,Ath Bilbao,Barcelona,1,8,2,0.2,0.9,1.2,-3,0.8,1.3,0.3,10,0.0,0.8,2.8,-10,3.45,3.29,2.16,0,1,-1
2022-23,2023-03-13,Girona,Ath Madrid,1,21,3,0.4,1.8,1.6,2,0.6,1.7,0.5,12,0.0,1.0,1.6,-3,3.63,3.34,2.09,0,1,-1
2022-23,2023-03-17,Valladolid,Ath Bilbao,1,21,8,0.3,0.6,1.2,-6,0.2,0.9,1.3,-4,0.2,1.2,2.2,-5,4.15,3.59,1.86,1,3,-1
2022-23,2023-03-18,Almeria,Cadiz,1,21,16,0.2,1.2,2.1,-9,0.4,1.0,1.0,0,0.0,1.0,1.0,0,2.06,3.38,3.65,1,1,0
2022-23,2023-03-18,Vallecano,Girona,1,12,21,0.3,0.7,1.0,-3,0.4,1.6,1.5,1,0.0,1.0,2.0,-3,2.05,3.36,3.69,2,2,0
2022-23,2023-03-18,Espanol,Celta,1,14,11,0.4,1.4,1.6,-2,0.5,1.4,0.7,7,0.2,1.0,1.2,-1,2.81,3.13,2.57,1,3,-1
2022-23,2023-03-18,Ath Madrid,Valencia,1,3,9,0.6,1.6,0.5,11,0.2,0.5,1.1,-6,0.8,2.2,1.2,5,1.55,3.94,6.31,3,0,1
2022-23,2023-03-19,Betis,Mallorca,1,5,17,0.5,1.6,1.4,2,0.4,0.9,1.1,-2,0.6,2.0,1.4,3,1.83,3.25,4.88,1,0,1
2022-23,2023-03-19,Osasuna,Villarreal,1,10,7,0.2,0.6,0.8,-2,0.4,1.2,1.3,-1,0.6,1.2,1.4,-1,3.04,3.12,2.45,0,3,-1
2022-23,2023-03-19,Sociedad,Elche,1,6,13,0.4,1.2,0.7,5,0.2,0.9,1.6,-7,1.0,1.8,0.2,8,1.39,4.57,8.74,2,0,1
2022-23,2023-03-19,Getafe,Sevilla,1,15,4,0.2,1.1,1.4,-3,0.5,1.5,1.7,-2,0.0,0.2,1.6,-7,2.92,3.02,2.58,2,0,1
2022-23,2023-03-19,Barcelona,Real Madrid,1,2,1,0.9,1.3,0.2,11,0.5,1.5,0.5,10,0.2,1.6,2.0,-2,2.17,3.49,3.24,2,1,1
2022-23,2023-03-31,Mallorca,Osasuna,1,17,10,0.3,0.8,1.2,-4,0.2,0.6,1.1,-5,0.2,1.6,1.6,0,2.22,2.88,3.96,0,0,0
2022-23,2023-04-01,Ath Bilbao,Getafe,1,8,15,0.3,1.2,1.4,-2,0.3,1.2,1.2,0,0.2,1.8,1.0,4,1.61,3.66,6.5,0,0,0
2022-23,2023-04-01,Girona,Espanol,1,21,14,0.4,1.6,1.5,1,0.4,1.3,1.7,-4,0.4,1.4,1.4,0,1.94,3.42,4.15,2,1,1
2022-23,2023-04-01,Elche,Barcelona,1,13,2,0.2,0.9,1.7,-8,0.9,1.4,0.3,11,0.0,0.6,2.6,-10,9.86,5.17,1.32,0,4,-1
2022-23,2023-04-01,Cadiz,Sevilla,1,16,4,0.3,1.0,1.1,-1,0.4,1.3,1.8,-5,0.0,0.4,1.8,-7,3.35,3.09,2.34,0,2,-1
2022-23,2023-04-02,Celta,Almeria,1,11,21,0.5,1.6,0.8,8,0.2,1.3,2.0,-7,0.4,2.0,1.8,1,1.56,4.06,6.14,2,2,0
2022-23,2023-04-02,Real Madrid,Valladolid,1,1,21,0.5,1.5,0.5,10,0.3,0.7,1.4,-7,0.8,1.2,0.2,5,1.2,7.19,13.49,6,0,1
2022-23,2023-04-02,Villarreal,Sociedad,1,7,6,0.4,1.3,1.2,1,0.4,1.2,0.7,5,0.2,1.2,1.2,0,2.41,3.16,3.17,2,0,1
2022-23,2023-04-02,Ath Madrid,Betis,1,3,5,0.7,1.9,0.4,15,0.5,1.5,1.3,2,0.8,2.2,0.6,8,1.54,4.09,6.46,1,0,1
2022-23,2023-04-03,Valencia,Vallecano,1,9,12,0.2,0.5,1.3,-8,0.3,0.8,1.0,-2,0.2,1.2,1.2,0,2.1,3.17,3.76,1,1,0
2022-23,2023-04-07,Sevilla,Celta,1,4,11,0.5,1.4,1.6,-2,0.5,1.7,0.9,8,0.6,2.4,1.6,4,2.16,3.36,3.46,2,2,0
2022-23,2023-04-08,Osasuna,Elche,1,10,13,0.1,0.5,1.1,-6,0.2,0.8,2.0,-12,0.2,1.4,1.0,2,1.75,3.53,5.16,2,1,1
2022-23,2023-04-08,Espanol,Ath Bilbao,1,14,8,0.3,1.2,1.8,-6,0.3,1.1,1.1,0,0.2,0.8,1.4,-3,3.5,3.17,2.23,1,2,-1
2022-23,2023-04-08,Sociedad,Getafe,1,6,15,0.3,0.9,0.8,1,0.3,1.1,1.0,1,0.4,1.2,0.6,3,1.7,3.38,6.05,2,0,1
2022-23,2023-04-08,Real Madrid,Villarreal,1,1,7,0.5,1.9,0.5,14,0.5,1.4,1.1,3,0.2,0.8,0.8,0,1.53,4.37,5.88,2,3,-1
2022-23,2023-04-09,Valladolid,Mallorca,1,21,17,0.3,0.7,1.9,-12,0.3,0.8,1.1,-3,0.6,1.8,1.2,3,2.56,2.91,3.18,3,3,0
2022-23,2023-04-09,Betis,Cadiz,1,5,16,0.5,1.5,1.3,2,0.3,0.9,1.2,-3,0.6,1.0,0.4,3,1.65,3.73,5.75,0,2,-1
2022-23,2023-04-09,Almeria,Valencia,1,21,9,0.2,1.4,2.1,-7,0.2,0.4,1.2,-8,0.2,2.0,2.2,-1,3.02,3.31,2.42,2,1,1
2022-23,2023-04-09,Vallecano,Ath Madrid,1,12,3,0.2,0.8,1.1,-3,0.8,1.9,0.3,16,0.0,0.2,1.2,-5,4.42,3.43,1.88,1,2,-1
2022-23,2023-04-10,Barcelona,Girona,1,2,21,0.9,1.7,0.3,14,0.4,1.6,1.5,1,0.8,2.8,0.6,11,1.29,5.57,10.02,0,0,0
2022-23,2023-04-14,Vallecano,Osasuna,1,12,10,0.2,0.9,1.1,-2,0.2,0.6,1.1,-5,0.2,0.6,1.8,-6,2.2,3.12,3.66,2,1,1
2022-23,2023-04-15,Villarreal,Valladolid,1,7,21,0.5,1.6,1.3,3,0.3,1.0,1.9,-9,0.8,2.0,0.2,9,1.43,4.78,7.23,1,2,-1
2022-23,2023-04-15,Ath Bilbao,Sociedad,1,8,6,0.4,1.3,1.0,3,0.3,0.9,0.8,1,0.2,1.4,1.2,1,2.27,3.12,3.48,2,0,1
2022-23,2023-04-15,Betis,Espanol,1,5,14,0.4,1.4,1.5,-1,0.2,1.2,2.0,-8,0.4,1.8,1.2,3,1.84,3.51,4.55,3,1,1
2022-23,2023-04-15,Cadiz,Real Madrid,1,16,1,0.4,1.1,1.1,0,0.5,2.1,0.8,13,0.2,0.6,1.2,-3,5.77,4.2,1.57,0,2,-1
2022-23,2023-04-16,Girona,Elche,1,21,13,0.4,1.6,1.4,2,0.2,0.8,2.1,-13,1.0,2.0,1.0,1,1.52,4.31,6.35,2,0,1
2022-23,2023-04-16,Getafe,Barcelona,1,15,2,0.3,1.1,1.1,0,0.8,1.6,0.3,13,0.2,0.8,1.6,-4,6.17,3.81,1.6,0,0,0
2022-23,2023-04-16,Ath Madrid,Almeria,1,3,21,0.8,1.8,0.4,14,0.3,1.4,2.0,-6,0.6,1.8,1.0,4,1.23,6.3,13.41,2,1,1
2022-23,2023-04-16,Valencia,Sevilla,1,9,4,0.2,0.5,1.3,-8,0.4,1.5,1.8,-3,0.0,0.6,1.4,-4,2.18,3.25,3.56,0,2,-1
2022-23,2023-04-17,Celta,Mallorca,1,11,17,0.5,1.9,1.0,9,0.2,1.0,1.4,-4,0.2,1.4,2.2,-4,1.79,3.28,5.25,0,1,-1
2022-23,2023-04-21,Espanol,Cadiz,1,14,16,0.2,1.2,2.0,-8,0.3,0.9,1.3,-4,0.2,1.2,1.6,-2,2.07,3.3,3.84,0,0,0
2022-23,2023-04-22,Osasuna,Betis,1,10,5,0.2,0.7,1.2,-5,0.5,1.6,1.4,2,0.0,0.4,2.2,-9,2.61,3.14,2.89,3,2,1
2022-23,2023-04-22,Almeria,Ath Bilbao,1,21,8,0.2,1.2,2.1,-9,0.5,1.5,0.9,6,0.0,0.4,2.6,-11,4.09,3.69,1.87,1,2,-1
2022-23,2023-04-22,Sociedad,Vallecano,1,6,12,0.3,0.9,1.0,-1,0.2,1.0,1.2,-2,0.4,1.6,1.0,3,1.67,3.59,5.84,2,1,1
2022-23,2023-04-22,Valladolid,Girona,1,21,21,0.3,1.1,2.0,-9,0.5,1.8,1.3,5,0.33,0.67,0.67,0,2.48,3.39,2.86,1,0,1
2022-23,2023-04-22,Real Madrid,Celta,1,1,11,0.5,2.1,0.8,13,0.4,1.8,1.1,7,1.0,3.2,1.0,11,1.36,5.18,8.21,2,0,1
2022-23,2023-04-23,Elche,Valencia,1,13,9,0.2,0.8,2.0,-12,0.2,0.5,1.3,-8,0.2,1.0,1.4,-2,4.38,3.5,1.87,0,2,-1
2022-23,2023-04-23,Barcelona,Ath Madrid,1,2,3,0.7,1.4,0.2,12,0.8,1.9,0.5,14,0.4,1.0,1.0,0,1.97,3.39,4.07,1,0,1
2022-23,2023-04-23,Mallorca,Getafe,1,17,15,0.3,1.1,1.2,-1,0.3,1.1,1.0,1,0.0,0.4,1.6,-6,2.35,2.81,3.77,3,1,1
2022-23,2023-04-23,Sevilla,Villarreal,1,4,7,0.4,1.4,1.8,-4,0.5,1.7,1.4,3,0.4,1.0,1.2,-1,2.83,3.35,2.53,2,1,1
2022-23,2023-04-25,Cadiz,Osasuna,1,16,10,0.3,0.8,0.9,-1,0.3,0.9,1.3,-4,0.0,0.8,2.4,-8,2.35,3.13,3.33,0,1,-1
2022-23,2023-04-25,Girona,Real Madrid,1,21,1,0.4,1.7,1.4,3,0.6,2.3,0.7,16,0.4,1.8,2.6,-4,5.41,4.34,1.58,4,2,1
2022-23,2023-04-25,Betis,Sociedad,1,5,6,0.5,1.5,1.3,2,0.4,1.1,1.0,1,0.4,1.6,1.0,3,2.85,3.23,2.6,0,0,0
2022-23,2023-04-26,Ath Madrid,Mallorca,1,3,17,0.8,1.8,0.5,13,0.3,1.3,1.3,0,0.4,1.2,0.8,2,1.42,4.23,9.29,3,1,1
2022-23,2023-04-26,Getafe,Almeria,1,15,21,0.3,1.1,1.2,-1,0.2,1.3,2.1,-8,0.2,0.6,1.0,-2,1.89,3.41,4.41,1,2,-1
2022-23,2023-04-26,Celta,Elche,1,11,13,0.3,1.4,1.0,4,0.1,0.5,2.1,-16,0.6,1.2,0.6,3,1.31,5.18,10.65,1,0,1
2022-23,2023-04-26,Vallecano,Barcelona,1,12,2,0.1,0.9,1.4,-5,0.7,1.2,0.2,10,0.4,1.0,1.2,-1,4.89,3.68,1.74,2,1,1
2022-23,2023-04-27,Valencia,Valladolid,1,9,21,0.3,0.7,1.2,-5,0.3,1.1,2.0,-9,0.6,1.4,0.6,4,1.76,3.74,4.76,2,1,1
2022-23,2023-04-27,Villarreal,Espanol,1,7,14,0.5,1.7,1.3,4,0.2,1.1,1.9,-8,0.6,1.6,0.6,5,1.59,4.01,5.86,4,2,1
2022-23,2023-04-27,Ath Bilbao,Sevilla,1,8,4,0.5,1.3,0.9,4,0.5,1.6,1.6,0,0.4,0.8,0.8,0,1.78,3.62,4.68,0,1,-1
2022-23,2023-04-28,Osasuna,Sociedad,1,10,6,0.4,1.0,1.3,-3,0.3,0.8,0.8,0,0.0,0.2,1.4,-6,3.73,3.02,2.23,0,2,-1
2022-23,2023-04-29,Elche,Vallecano,1,13,12,0.1,0.5,1.8,-13,0.2,1.0,1.4,-4,0.6,1.8,1.4,2,4.85,3.57,1.78,4,0,1
2022-23,2023-04-29,Real Madrid,Almeria,1,1,21,0.5,2.1,1.1,10,0.3,1.3,1.9,-6,1.0,3.6,0.4,16,1.15,8.32,16.5,4,2,1
2022-23,2023-04-29,Barcelona,Betis,1,2,5,0.6,1.2,0.4,8,0.4,1.2,1.1,1,0.8,2.4,1.4,5,1.34,5.13,8.94,4,0,1
2022-23,2023-04-30,Cadiz,Valencia,1,16,9,0.2,0.6,1.0,-4,0.4,0.8,1.1,-3,0.4,0.8,0.4,2,3.03,3.17,2.47,2,1,1
2022-23,2023-04-30,Villarreal,Celta,1,7,11,0.6,2.1,1.4,7,0.4,1.5,0.9,6,0.4,1.8,1.2,3,1.81,3.72,4.41,3,1,1
2022-23,2023-04-30,Espanol,Getafe,1,14,15,0.2,1.1,2.0,-9,0.3,1.1,1.3,-2,0.4,1.2,0.8,2,2.42,2.99,3.31,1,0,1
2022-23,2023-04-30,Valladolid,Ath Madrid,1,21,3,0.3,1.2,2.2,-10,0.8,2.0,0.6,14,0.0,0.2,1.6,-7,5.23,3.95,1.65,2,5,-1
2022-23,2023-05-01,Mallorca,Ath Bilbao,1,17,8,0.3,1.4,1.4,0,0.4,1.1,0.9,2,0.2,0.8,1.4,-3,3.58,2.97,2.27,1,1,0
2022-23,2023-05-01,Sevilla,Girona,1,4,21,0.5,1.5,1.6,-1,0.5,2.1,1.4,7,0.6,1.0,0.6,2,1.98,3.47,3.78,0,2,-1
2022-23,2023-05-02,Almeria,Elche,1,21,13,0.3,1.3,1.7,-4,0.2,0.9,1.7,-8,0.0,1.0,1.4,-2,1.62,4.31,5.16,2,1,1
2022-23,2023-05-02,Barcelona,Osasuna,1,2,10,0.6,1.4,0.4,10,0.4,1.0,1.3,-3,0.8,2.8,0.6,11,1.16,7.6,18.0,1,0,1
2022-23,2023-05-02,Sociedad,Real Madrid,1,6,1,0.4,0.9,0.7,2,0.5,2.3,1.3,10,0.0,0.4,1.4,-5,2.52,3.36,2.85,2,0,1
2022-23,2023-05-03,Valencia,Villarreal,1,9,7,0.4,0.9,1.2,-3,0.7,2.2,1.1,11,0.4,1.2,1.4,-1,2.76,3.38,2.56,1,1,0
