season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,goals_team,goals_rival,result,AvgWin,AvgLoss,AvgDraw,AvgAHWin,AvgAHLoss
2021-22,2021-10-27,Barcelona,Vallecano,0,3,21,0.44,1.67,1.11,5.00,0.50,1.70,1.20,5.00,1.00,22.00,7.00,15.00,0,1,-1,1.79,4.29,3.81,2.08,1.85
2021-22,2021-10-30,Barcelona,Alaves,1,3,16,0.40,1.50,1.10,4.00,0.30,0.50,1.30,-8.00,0.80,17.00,3.00,14.00,1,1,0,1.30,10.05,5.56,1.93,2.00
2021-22,2021-11-06,Barcelona,Celta,0,3,8,0.30,1.20,1.00,2.00,0.30,0.90,1.20,-3.00,0.40,10.00,7.00,3.00,3,3,0,2.13,3.32,3.57,1.87,2.06
2021-22,2021-11-20,Barcelona,Espanol,1,3,21,0.30,1.40,1.20,2.00,0.40,1.40,1.20,2.00,0.60,10.00,3.00,7.00,1,0,1,1.36,8.49,5.05,2.02,1.77
2021-22,2021-11-27,Barcelona,Villarreal,0,3,7,0.30,1.30,1.10,2.00,0.30,1.30,1.10,2.00,0.80,16.00,7.00,9.00,3,1,1,2.56,2.73,3.41,1.92,2.01
2021-22,2021-12-04,Barcelona,Betis,1,3,6,0.40,1.50,1.10,4.00,0.70,1.90,1.20,7.00,1.00,20.00,9.00,11.00,0,1,-1,1.49,6.16,4.58,1.75,2.05
2021-22,2021-12-12,Barcelona,Osasuna,0,3,11,0.40,1.50,1.20,3.00,0.30,0.80,1.00,-2.00,0.60,16.00,5.00,11.00,2,2,0,1.94,3.99,3.49,2.03,1.90
2021-22,2021-12-18,Barcelona,Elche,1,3,17,0.30,1.40,1.40,0.00,0.20,1.20,1.60,-4.00,0.80,14.00,0.00,14.00,3,2,1,1.33,9.30,5.16,1.99,1.91
2021-22,2021-12-21,Barcelona,Sevilla,0,3,4,0.40,1.70,1.40,3.00,0.70,1.80,0.90,9.00,0.60,11.00,3.00,8.00,1,1,0,2.94,2.53,3.19,2.10,1.80
2021-22,2022-01-02,Barcelona,Mallorca,0,3,21,0.30,1.50,1.40,1.00,0.10,1.00,1.50,-5.00,1.00,20.00,4.00,16.00,1,0,1,2.12,3.55,3.32,1.92,1.98
2021-22,2022-01-08,Barcelona,Granada,0,3,10,0.40,1.50,1.20,3.00,0.40,1.60,1.30,3.00,0.40,7.00,5.00,2.00,1,1,0,1.76,4.53,3.76,1.73,2.08
2021-22,2022-01-23,Barcelona,Alaves,0,3,16,0.40,1.60,1.20,4.00,0.10,1.00,2.00,-10.00,0.60,16.00,4.00,12.00,1,0,1,1.55,5.97,4.13,2.01,1.89
2021-22,2022-02-06,Barcelona,Ath Madrid,1,3,1,0.50,1.60,1.10,5.00,0.40,1.80,1.60,2.00,0.20,3.00,5.00,-2.00,4,2,1,2.30,3.14,3.33,1.99,1.91
2021-22,2022-02-13,Barcelona,Espanol,0,3,21,0.60,1.70,1.00,7.00,0.30,1.30,1.90,-6.00,0.80,10.00,2.00,8.00,2,2,0,1.72,4.75,3.87,1.98,1.92
2021-22,2022-02-20,Barcelona,Valencia,0,3,13,0.50,1.80,1.20,6.00,0.30,1.50,1.80,-3.00,0.60,13.00,9.00,4.00,4,1,1,2.00,3.62,3.64,2.01,1.89
2021-22,2022-02-27,Barcelona,Ath Bilbao,1,3,9,0.50,1.90,1.20,7.00,0.50,1.60,1.00,6.00,0.60,7.00,5.00,2.00,4,0,1,1.58,5.72,4.08,2.06,1.84
2021-22,2022-03-06,Barcelona,Elche,0,3,17,0.60,2.30,1.10,12.00,0.40,1.30,1.50,-2.00,1.00,17.00,2.00,15.00,2,1,1,1.42,7.55,4.57,1.96,1.94
2021-22,2022-03-13,Barcelona,Osasuna,1,3,11,0.70,2.30,1.00,13.00,0.40,0.90,1.00,-1.00,0.40,11.00,6.00,5.00,4,0,1,1.33,9.87,5.07,2.01,1.89
2021-22,2022-03-20,Barcelona,Real Madrid,0,3,2,0.70,2.40,0.80,16.00,0.70,2.00,0.60,14.00,0.00,3.00,9.00,-6.00,4,0,1,3.29,2.13,3.62,2.04,1.86
2021-22,2022-04-03,Barcelona,Sevilla,1,3,4,0.80,2.70,0.70,20.00,0.30,1.00,0.60,4.00,0.40,8.00,2.00,6.00,1,0,1,1.47,7.02,4.42,1.78,2.13
2021-22,2022-04-10,Barcelona,Levante,0,3,14,0.80,2.70,0.70,20.00,0.30,1.20,1.70,-5.00,0.60,10.00,7.00,3.00,3,2,1,1.44,6.45,4.85,1.93,1.97
2021-22,2022-04-18,Barcelona,Cadiz,1,3,12,0.90,2.90,0.80,21.00,0.30,0.90,0.70,2.00,0.40,6.00,4.00,2.00,0,1,-1,1.21,14.17,6.46,1.84,2.06
2021-22,2022-04-21,Barcelona,Sociedad,0,3,5,0.80,2.80,0.90,19.00,0.60,1.00,0.90,1.00,0.80,15.00,6.00,9.00,1,0,1,2.12,3.37,3.57,1.86,2.07
2021-22,2022-04-24,Barcelona,Vallecano,1,3,21,0.80,2.50,0.70,18.00,0.10,0.60,1.40,-8.00,0.80,16.00,7.00,9.00,0,1,-1,1.29,9.97,5.51,1.87,2.03
2021-22,2022-05-01,Barcelona,Mallorca,1,3,21,0.80,2.30,0.60,17.00,0.20,0.70,1.80,-11.00,1.00,19.00,4.00,15.00,2,1,1,1.31,9.26,5.52,1.91,1.99
2021-22,2022-05-07,Barcelona,Betis,0,3,6,0.80,2.10,0.60,15.00,0.40,1.10,0.90,2.00,0.80,16.00,9.00,7.00,2,1,1,2.21,3.06,3.68,1.93,1.97
2021-22,2022-05-10,Barcelona,Celta,1,3,8,0.80,1.90,0.70,12.00,0.30,1.20,1.20,0.00,0.40,13.00,8.00,5.00,3,1,1,1.42,6.73,4.99,1.95,1.95
2021-22,2022-05-15,Barcelona,Getafe,0,3,15,0.80,2.00,0.70,13.00,0.20,0.60,0.80,-2.00,0.80,11.00,5.00,6.00,0,0,0,2.13,3.58,3.29,1.87,2.03
2021-22,2022-05-22,Barcelona,Villarreal,1,3,7,0.70,1.60,0.70,9.00,0.40,1.40,1.10,3.00,1.00,15.00,4.00,11.00,0,2,-1,2.10,3.10,3.91,1.90,2.00
2022-23,2022-08-13,Barcelona,Vallecano,1,2,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,11.00,6.00,5.00,0,0,0,1.20,14.00,6.72,2.09,1.81
2022-23,2022-08-21,Barcelona,Sociedad,0,2,6,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,14.00,4.00,10.00,4,1,1,2.10,3.33,3.62,1.85,2.05
2022-23,2022-08-28,Barcelona,Valladolid,1,2,21,0.50,2.00,0.50,3.00,0.00,0.50,2.00,-3.00,1.00,11.00,1.00,10.00,4,0,1,1.14,17.44,8.41,1.93,1.97
2022-23,2022-09-03,Barcelona,Sevilla,0,2,4,0.67,2.67,0.33,7.00,0.00,1.00,1.67,-2.00,0.40,5.00,2.00,3.00,3,0,1,1.79,4.45,3.69,2.07,1.83
2022-23,2022-09-10,Barcelona,Cadiz,0,2,16,0.75,2.75,0.25,10.00,0.00,0.00,2.50,-10.00,0.20,3.00,4.00,-1.00,4,0,1,1.23,13.00,6.19,1.93,1.97
2022-23,2022-09-17,Barcelona,Elche,1,2,13,0.80,3.00,0.20,14.00,0.00,0.40,2.60,-11.00,1.00,16.00,3.00,13.00,3,0,1,1.09,24.39,10.48,2.00,1.90
2022-23,2022-10-01,Barcelona,Mallorca,0,2,17,0.83,3.00,0.17,17.00,0.33,1.00,1.17,-1.00,1.00,17.00,3.00,14.00,1,0,1,1.35,8.61,5.21,1.73,2.08
2022-23,2022-10-09,Barcelona,Celta,1,2,11,0.86,2.71,0.14,18.00,0.43,1.29,1.86,-4.00,0.40,12.00,8.00,4.00,1,0,1,1.28,10.30,5.85,1.83,2.07
2022-23,2022-10-16,Barcelona,Real Madrid,0,2,1,0.88,2.50,0.12,19.00,0.88,2.38,0.88,12.00,0.20,7.00,9.00,-2.00,1,3,-1,3.07,2.23,3.57,1.90,2.00
2022-23,2022-10-20,Barcelona,Villarreal,1,2,7,0.78,2.33,0.44,17.00,0.44,1.33,0.33,9.00,0.80,13.00,5.00,8.00,3,0,1,1.49,6.10,4.64,2.06,1.84
2022-23,2022-10-23,Barcelona,Ath Bilbao,1,2,8,0.80,2.40,0.40,20.00,0.50,1.90,0.80,11.00,0.80,11.00,4.00,7.00,4,0,1,1.54,5.59,4.44,1.92,1.98
2022-23,2022-10-29,Barcelona,Valencia,0,2,9,0.90,2.80,0.40,24.00,0.30,1.70,1.30,4.00,0.60,12.00,8.00,4.00,1,0,1,1.59,5.26,4.30,1.97,1.93
2022-23,2022-11-05,Barcelona,Almeria,1,2,21,0.90,2.50,0.30,22.00,0.40,1.30,1.70,-4.00,1.00,15.00,3.00,12.00,2,0,1,1.08,26.09,10.65,1.99,1.91
2022-23,2022-11-08,Barcelona,Osasuna,0,2,10,0.90,2.30,0.30,20.00,0.50,1.10,1.00,1.00,0.60,13.00,4.00,9.00,2,1,1,1.52,5.97,4.30,1.93,1.97
2022-23,2022-12-31,Barcelona,Espanol,1,2,14,0.90,2.20,0.40,18.00,0.10,1.20,1.50,-3.00,0.60,8.00,4.00,4.00,1,1,0,1.24,10.98,6.31,1.90,2.00
2022-23,2023-01-08,Barcelona,Ath Madrid,0,2,3,0.80,1.90,0.50,14.00,0.50,1.40,1.00,4.00,0.20,6.00,7.00,-1.00,1,0,1,2.32,3.05,3.42,2.03,1.87
2022-23,2023-01-22,Barcelona,Getafe,1,2,15,0.80,1.70,0.50,12.00,0.20,0.80,0.90,-1.00,0.60,9.00,5.00,4.00,1,0,1,1.17,16.99,7.32,2.00,1.90
2022-23,2023-01-28,Barcelona,Girona,0,2,21,0.80,1.70,0.50,12.00,0.30,1.50,1.40,1.00,0.75,13.00,3.00,10.00,1,0,1,1.60,5.21,4.26,2.05,1.85
2022-23,2023-02-01,Barcelona,Betis,0,2,5,0.80,1.70,0.50,12.00,0.40,1.00,0.90,1.00,0.80,13.00,8.00,5.00,2,1,1,1.65,5.10,3.95,1.86,2.04
2022-23,2023-02-05,Barcelona,Sevilla,1,2,4,0.90,1.80,0.30,15.00,0.30,1.20,1.20,0.00,0.60,8.00,2.00,6.00,3,0,1,1.32,9.54,5.30,1.99,1.94
2022-23,2023-02-12,Barcelona,Villarreal,0,2,7,0.90,1.80,0.30,15.00,0.50,1.00,1.10,-1.00,0.80,12.00,4.00,8.00,1,0,1,1.82,4.09,3.83,1.86,2.07
2022-23,2023-02-19,Barcelona,Cadiz,1,2,16,0.90,1.50,0.30,12.00,0.40,1.20,1.10,1.00,0.20,6.00,4.00,2.00,2,0,1,1.18,14.71,6.93,1.99,1.91
2022-23,2023-02-26,Barcelona,Almeria,0,2,21,0.90,1.60,0.30,13.00,0.20,1.20,2.00,-8.00,1.00,14.00,2.00,12.00,0,1,-1,1.43,6.82,4.75,1.96,1.94
2022-23,2023-03-05,Barcelona,Valencia,1,2,9,0.80,1.40,0.40,10.00,0.20,0.80,1.20,-4.00,0.80,13.00,6.00,7.00,1,0,1,1.52,6.16,4.28,1.89,2.01
2022-23,2023-03-12,Barcelona,Ath Bilbao,0,2,8,0.80,1.30,0.30,10.00,0.20,0.90,1.20,-3.00,0.80,14.00,4.00,10.00,1,0,1,2.16,3.45,3.29,1.90,2.03
2022-23,2023-03-19,Barcelona,Real Madrid,1,2,1,0.90,1.30,0.20,11.00,0.50,1.50,0.50,10.00,0.20,8.00,10.00,-2.00,2,1,1,2.17,3.24,3.49,1.90,2.00
2022-23,2023-04-01,Barcelona,Elche,0,2,13,0.90,1.40,0.30,11.00,0.20,0.90,1.70,-8.00,1.00,13.00,3.00,10.00,4,0,1,1.32,9.86,5.17,2.02,1.88
2022-23,2023-04-10,Barcelona,Girona,1,2,21,0.90,1.70,0.30,14.00,0.40,1.60,1.50,1.00,0.80,14.00,3.00,11.00,0,0,0,1.29,10.02,5.57,1.88,2.02
2022-23,2023-04-16,Barcelona,Getafe,0,2,15,0.80,1.60,0.30,13.00,0.30,1.10,1.10,0.00,0.60,8.00,4.00,4.00,0,0,0,1.60,6.17,3.81,2.05,1.75
2022-23,2023-04-23,Barcelona,Ath Madrid,1,2,3,0.70,1.40,0.20,12.00,0.80,1.90,0.50,14.00,0.40,5.00,5.00,0.00,1,0,1,1.97,4.07,3.39,1.96,1.94
2022-23,2023-04-26,Barcelona,Vallecano,0,2,12,0.70,1.20,0.20,10.00,0.10,0.90,1.40,-5.00,0.40,6.00,5.00,1.00,1,2,-1,1.74,4.89,3.68,2.01,1.89
2022-23,2023-04-29,Barcelona,Betis,1,2,5,0.60,1.20,0.40,8.00,0.40,1.20,1.10,1.00,0.80,12.00,7.00,5.00,4,0,1,1.34,8.94,5.13,2.02,1.91
2022-23,2023-05-02,Barcelona,Osasuna,1,2,10,0.60,1.40,0.40,10.00,0.40,1.00,1.30,-3.00,0.80,14.00,3.00,11.00,1,0,1,1.16,18.00,7.60,1.82,2.08
2022-23,2023-05-14,Barcelona,Espanol,0,2,14,0.70,1.50,0.30,12.00,0.10,1.10,2.20,-11.00,0.40,7.00,5.00,2.00,4,2,1,1.65,5.21,4.03,2.05,1.75
2022-23,2023-05-20,Barcelona,Sociedad,1,2,6,0.70,1.80,0.50,13.00,0.50,1.30,0.80,5.00,1.00,17.00,5.00,12.00,1,2,-1,1.83,4.32,3.66,1.84,2.06
2022-23,2023-05-23,Barcelona,Valladolid,0,2,21,0.60,1.80,0.70,11.00,0.20,1.10,2.70,-16.00,1.00,14.00,1.00,13.00,1,3,-1,1.97,3.54,3.82,2.03,1.90
2022-23,2023-05-28,Barcelona,Mallorca,1,2,17,0.50,1.70,0.90,8.00,0.40,1.20,1.30,-1.00,1.00,13.00,3.00,10.00,3,0,1,1.31,9.28,5.27,1.91,1.99
2022-23,2023-06-04,Barcelona,Celta,0,2,11,0.50,1.60,0.90,7.00,0.10,0.70,1.50,-8.00,0.60,11.00,6.00,5.00,1,2,-1,2.52,2.60,3.59,1.92,1.98
2023-24,2023-08-13,Barcelona,Getafe,0,1,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,8.00,3.00,5.00,0,0,0,1.54,6.35,3.90,2.03,1.87
2023-24,2023-08-20,Barcelona,Cadiz,1,1,16,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.40,7.00,2.00,5.00,2,0,1,1.21,13.39,6.49,1.84,2.06
2023-24,2023-08-27,Barcelona,Villarreal,0,1,5,0.50,1.00,0.00,2.00,0.50,1.00,1.00,0.00,0.80,9.00,4.00,5.00,4,3,1,3.38,2.34,3.50,2.06,1.86
2023-24,2023-09-03,Barcelona,Osasuna,0,1,7,0.67,2.00,1.00,3.00,0.67,1.33,1.00,1.00,0.80,11.00,3.00,8.00,2,1,1,1.64,5.05,3.97,1.83,2.10
2023-24,2023-09-16,Barcelona,Betis,1,1,6,0.75,2.00,1.00,4.00,0.50,1.25,1.25,0.00,0.80,11.00,5.00,6.00,5,0,1,1.35,7.71,5.10,2.06,1.84
2023-24,2023-09-23,Barcelona,Celta,1,1,13,0.80,2.60,0.80,9.00,0.20,0.80,1.40,-3.00,0.40,9.00,8.00,1.00,3,2,1,1.27,9.88,5.91,1.78,2.03
2023-24,2023-09-26,Barcelona,Mallorca,0,1,9,0.83,2.67,1.00,10.00,0.17,1.17,1.67,-3.00,1.00,11.00,1.00,10.00,2,2,0,1.48,6.80,4.25,1.83,2.07
2023-24,2023-09-29,Barcelona,Sevilla,1,1,11,0.71,2.57,1.14,10.00,0.33,1.83,1.50,2.00,0.80,10.00,1.00,9.00,1,0,1,1.37,7.89,5.27,2.08,1.85
2023-24,2023-10-08,Barcelona,Granada,0,1,21,0.75,2.38,1.00,11.00,0.12,1.62,2.62,-8.00,0.40,8.00,4.00,4.00,2,2,0,1.41,6.78,5.22,1.88,2.02
2023-24,2023-10-22,Barcelona,Ath Bilbao,1,1,8,0.67,2.33,1.11,11.00,0.56,1.78,1.00,7.00,0.80,12.00,2.00,10.00,1,0,1,1.64,5.18,4.03,1.86,2.04
2023-24,2023-10-28,Barcelona,Real Madrid,1,1,2,0.70,2.20,1.00,12.00,0.80,2.10,0.70,14.00,0.40,9.00,8.00,1.00,1,2,-1,2.55,2.63,3.61,1.91,2.02
2023-24,2023-11-04,Barcelona,Sociedad,0,1,4,0.70,2.30,1.20,11.00,0.50,1.90,1.30,6.00,0.80,16.00,6.00,10.00,1,0,1,2.21,3.18,3.51,1.94,1.99
2023-24,2023-11-12,Barcelona,Alaves,1,1,21,0.70,2.20,1.20,10.00,0.20,0.60,1.20,-6.00,0.60,13.00,3.00,10.00,2,1,1,1.24,11.96,6.11,1.96,1.94
2023-24,2023-11-25,Barcelona,Vallecano,0,1,12,0.70,2.00,1.00,10.00,0.20,1.10,1.00,1.00,0.20,4.00,5.00,-1.00,1,1,0,1.64,5.14,4.06,1.84,2.09
2023-24,2023-12-03,Barcelona,Ath Madrid,1,1,3,0.60,1.90,1.00,9.00,0.80,2.00,1.10,9.00,0.60,6.00,4.00,2.00,1,0,1,2.01,3.52,3.69,2.05,1.88
2023-24,2023-12-10,Barcelona,Girona,1,1,10,0.60,1.50,1.00,5.00,0.80,2.30,1.40,9.00,0.60,11.00,3.00,8.00,2,4,-1,1.50,5.64,4.79,1.82,2.08
2023-24,2023-12-16,Barcelona,Valencia,0,1,14,0.50,1.40,1.20,2.00,0.20,0.80,1.50,-7.00,1.00,12.00,4.00,8.00,1,1,0,1.66,5.05,3.96,1.88,2.05
2023-24,2023-12-20,Barcelona,Almeria,1,1,17,0.50,1.30,1.10,2.00,0.00,0.90,2.10,-12.00,0.80,12.00,3.00,9.00,3,2,1,1.13,16.84,9.25,1.87,2.04
2023-24,2024-01-04,Barcelona,Las Palmas,0,1,21,0.50,1.50,1.30,2.00,0.50,1.10,0.80,3.00,0.80,15.00,3.00,12.00,2,1,1,1.56,5.66,4.28,2.01,1.92
2023-24,2024-01-21,Barcelona,Betis,0,1,6,0.60,1.50,1.20,3.00,0.40,1.00,0.60,4.00,0.80,13.00,3.00,10.00,4,2,1,3.52,2.42,4.20,2.06,1.86
2023-24,2024-01-27,Barcelona,Villarreal,1,1,5,0.60,1.80,1.40,4.00,0.20,1.30,2.40,-11.00,0.80,11.00,6.00,5.00,3,5,-1,6.28,6.33,2.17,1.93,1.98
2023-24,2024-01-31,Barcelona,Osasuna,1,1,7,0.60,2.00,1.70,3.00,0.30,1.40,1.60,-2.00,0.80,11.00,4.00,7.00,1,0,1,7.29,6.56,2.06,1.96,1.94
2023-24,2024-02-03,Barcelona,Alaves,0,1,21,0.60,2.00,1.70,3.00,0.40,1.20,1.10,1.00,0.60,10.00,4.00,6.00,3,1,1,3.35,2.47,4.14,1.88,2.03
2023-24,2024-02-11,Barcelona,Granada,1,1,21,0.60,2.10,1.70,4.00,0.10,0.50,1.50,-10.00,0.20,9.00,6.00,3.00,3,3,0,9.64,8.03,2.46,2.01,1.88
2023-24,2024-02-17,Barcelona,Celta,0,1,13,0.60,2.30,1.90,4.00,0.30,1.20,1.10,1.00,0.60,11.00,8.00,3.00,2,1,1,3.48,2.34,3.96,1.88,2.03
2023-24,2024-02-24,Barcelona,Getafe,1,1,15,0.60,2.40,2.00,4.00,0.40,1.60,1.40,2.00,0.40,3.00,1.00,2.00,4,0,1,6.05,5.37,2.13,1.95,1.95
2023-24,2024-03-03,Barcelona,Ath Bilbao,0,1,8,0.70,2.60,1.60,10.00,0.60,1.50,0.70,8.00,0.80,11.00,1.00,10.00,0,0,0,3.36,2.52,3.01,1.78,2.15
2023-24,2024-03-08,Barcelona,Mallorca,1,1,9,0.70,2.50,1.50,10.00,0.30,1.00,1.40,-4.00,0.80,9.00,3.00,6.00,1,0,1,5.83,4.98,2.12,2.06,1.87
2023-24,2024-03-17,Barcelona,Ath Madrid,0,1,3,0.70,2.30,1.30,10.00,0.50,1.80,1.20,6.00,0.80,7.00,4.00,3.00,3,0,1,3.54,2.72,2.63,1.82,2.11
2023-24,2024-03-30,Barcelona,Las Palmas,1,1,21,0.70,2.40,1.20,12.00,0.30,1.30,1.50,-2.00,0.80,15.00,3.00,12.00,1,0,1,8.19,7.06,2.32,2.00,1.89
2023-24,2024-04-13,Barcelona,Cadiz,0,1,16,0.70,2.10,1.00,11.00,0.20,0.60,1.00,-4.00,0.60,8.00,1.00,7.00,1,0,1,3.29,2.48,4.19,1.92,1.99
2023-24,2024-04-21,Barcelona,Real Madrid,0,1,2,0.80,1.90,0.50,14.00,0.70,2.20,0.60,16.00,0.40,9.00,8.00,1.00,2,3,-1,4.00,3.37,2.26,2.02,1.88
2023-24,2024-04-29,Barcelona,Valencia,1,1,14,0.70,2.00,0.80,12.00,0.40,0.80,0.80,0.00,0.80,10.00,3.00,7.00,4,2,1,6.76,5.79,2.08,2.09,1.83
2023-24,2024-05-04,Barcelona,Girona,0,1,10,0.70,2.10,0.90,12.00,0.50,1.70,1.50,2.00,0.40,7.00,6.00,1.00,2,4,-1,3.56,2.48,2.95,1.83,2.08
2023-24,2024-05-13,Barcelona,Sociedad,1,1,4,0.70,2.00,1.00,10.00,0.50,1.60,1.30,3.00,0.80,11.00,5.00,6.00,2,0,1,3.66,3.90,2.16,1.79,2.06
2023-24,2024-05-16,Barcelona,Almeria,0,1,17,0.70,2.00,0.90,11.00,0.20,1.20,1.80,-6.00,0.80,11.00,4.00,7.00,2,0,1,4.64,2.67,6.60,1.85,2.06
2023-24,2024-05-19,Barcelona,Vallecano,1,1,12,0.70,1.80,0.90,9.00,0.30,0.70,0.80,-1.00,0.00,2.00,5.00,-3.00,3,0,1,8.49,7.25,2.21,2.01,1.83
2023-24,2024-05-26,Barcelona,Sevilla,0,1,11,0.80,2.10,0.90,12.00,0.40,1.40,1.20,2.00,0.80,9.00,1.00,8.00,2,1,1,3.67,2.34,3.94,1.83,2.05
