season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,goals_team,goals_rival,result,AvgWin,AvgLoss,AvgDraw,AvgAHWin,AvgAHLoss
2009-10,2010-02-28,Ath Bilbao,Sevilla,0,21,21,0.50,1.50,1.30,2.00,0.50,1.20,1.40,-2.00,0.20,4.00,14.00,-10.00,0,0,0,5.06,1.64,3.67,2.03,1.85
2009-10,2010-03-07,Ath Bilbao,Valladolid,1,21,21,0.40,1.30,1.20,1.00,0.10,0.70,1.70,-10.00,0.60,9.00,5.00,4.00,2,0,1,1.69,4.92,3.49,1.97,1.91
2009-10,2010-03-13,Ath Bilbao,Sp Gijon,0,21,21,0.40,1.30,1.20,1.00,0.30,1.30,1.70,-4.00,0.33,5.00,3.00,2.00,0,0,0,2.85,2.39,3.22,2.09,1.72
2009-10,2010-03-20,Ath Bilbao,Getafe,1,21,21,0.40,1.30,1.00,3.00,0.20,0.80,1.00,-2.00,0.20,2.00,6.00,-4.00,2,2,0,2.03,3.56,3.25,1.47,2.55
2009-10,2010-03-25,Ath Bilbao,Ath Madrid,0,21,21,0.40,1.40,1.10,3.00,0.40,1.30,1.40,-1.00,0.60,7.00,9.00,-2.00,0,2,-1,3.96,1.87,3.39,2.94,1.36
2009-10,2010-03-29,Ath Bilbao,Santander,1,21,21,0.30,1.30,1.30,0.00,0.20,0.50,1.10,-6.00,0.40,5.00,3.00,2.00,4,3,1,1.87,3.96,3.34,1.37,2.85
2009-10,2010-04-03,Ath Bilbao,Barcelona,0,21,21,0.40,1.60,1.30,3.00,0.80,2.20,0.80,14.00,0.00,3.00,8.00,-5.00,1,4,-1,14.71,1.16,6.57,1.77,2.12
2009-10,2010-04-11,Ath Bilbao,Almeria,1,21,21,0.40,1.70,1.60,1.00,0.50,1.30,0.90,4.00,0.20,8.00,8.00,0.00,4,1,1,1.75,4.53,3.43,1.31,3.20
2009-10,2010-04-15,Ath Bilbao,Valencia,0,21,21,0.40,1.80,1.50,3.00,0.40,1.20,1.50,-3.00,0.60,12.00,7.00,5.00,0,2,-1,5.43,1.59,3.68,2.00,1.86
2009-10,2010-04-18,Ath Bilbao,Zaragoza,1,21,21,0.40,1.70,1.50,2.00,0.30,1.20,1.20,0.00,0.20,6.00,7.00,-1.00,0,0,0,1.73,4.58,3.47,1.30,3.23
2009-10,2010-04-26,Ath Bilbao,Osasuna,0,21,21,0.30,1.30,1.40,-1.00,0.20,0.80,1.60,-8.00,0.40,5.00,4.00,1.00,0,0,0,2.83,2.43,3.14,2.01,1.78
2009-10,2010-05-02,Ath Bilbao,Mallorca,1,21,21,0.30,1.30,1.40,-1.00,0.40,1.50,1.00,5.00,0.20,6.00,8.00,-2.00,1,3,-1,1.99,3.54,3.31,1.45,2.56
2009-10,2010-05-05,Ath Bilbao,Malaga,1,21,21,0.20,1.20,1.70,-5.00,0.10,0.80,1.10,-3.00,0.20,6.00,7.00,-1.00,1,1,0,1.79,4.36,3.46,1.31,3.17
2009-10,2010-05-08,Ath Bilbao,Real Madrid,0,21,21,0.20,1.30,1.80,-5.00,0.90,2.50,1.20,13.00,0.20,5.00,12.00,-7.00,1,5,-1,17.29,1.11,8.14,2.24,1.69
2009-10,2010-05-15,Ath Bilbao,La Coruna,1,21,21,0.20,1.20,2.10,-9.00,0.10,0.50,1.70,-12.00,0.00,4.00,12.00,-8.00,2,0,1,1.77,4.31,3.51,1.31,3.13
2010-11,2010-08-28,Ath Bilbao,Hercules,0,8,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,0,1,2.64,2.54,3.19,1.95,1.84
2010-11,2010-09-11,Ath Bilbao,Ath Madrid,1,8,9,1.00,1.00,0.00,1.00,1.00,4.00,0.00,4.00,0.60,7.00,9.00,-2.00,1,2,-1,2.92,2.36,3.27,2.14,1.67
2010-11,2010-09-18,Ath Bilbao,Sp Gijon,0,8,15,0.50,1.00,1.00,0.00,0.50,1.00,2.00,-2.00,0.25,5.00,3.00,2.00,2,2,0,2.88,2.41,3.26,2.09,1.71
2010-11,2010-09-21,Ath Bilbao,Mallorca,1,8,5,0.33,1.33,1.33,0.00,0.33,0.67,0.67,0.00,0.20,7.00,11.00,-4.00,3,0,1,1.97,3.79,3.36,1.95,1.91
2010-11,2010-09-25,Ath Bilbao,Barcelona,1,8,1,0.50,1.75,1.00,3.00,0.75,1.50,0.75,3.00,0.00,3.00,9.00,-6.00,1,3,-1,5.61,1.60,3.74,4.16,1.20
2010-11,2010-10-02,Ath Bilbao,Valencia,0,8,3,0.40,1.60,1.40,1.00,0.80,1.80,0.60,6.00,0.40,9.00,9.00,0.00,1,2,-1,5.14,1.66,3.61,3.65,1.25
2010-11,2010-10-17,Ath Bilbao,Zaragoza,1,8,14,0.33,1.50,1.50,0.00,0.00,0.83,1.67,-5.00,0.20,6.00,7.00,-1.00,2,1,1,1.80,4.52,3.46,1.33,3.14
2010-11,2010-10-24,Ath Bilbao,Sevilla,0,8,4,0.43,1.57,1.43,1.00,0.43,1.43,1.14,2.00,0.00,2.00,14.00,-12.00,3,4,-1,4.91,1.72,3.53,1.88,1.99
2010-11,2010-10-31,Ath Bilbao,Getafe,1,8,6,0.38,1.75,1.75,0.00,0.50,1.75,1.25,4.00,0.20,4.00,6.00,-2.00,3,0,1,2.01,3.63,3.40,1.99,1.90
2010-11,2010-11-07,Ath Bilbao,Villarreal,0,8,7,0.44,1.89,1.56,3.00,0.67,1.89,0.78,10.00,0.20,6.00,12.00,-6.00,1,4,-1,4.40,1.81,3.51,2.06,1.81
2010-11,2010-11-13,Ath Bilbao,Almeria,1,8,13,0.40,1.80,1.80,0.00,0.10,0.80,0.90,-1.00,0.40,11.00,8.00,3.00,1,0,1,1.67,5.09,3.68,1.91,1.98
2010-11,2010-11-20,Ath Bilbao,Real Madrid,0,8,2,0.40,1.80,1.80,0.00,0.90,2.80,0.50,23.00,0.20,6.00,16.00,-10.00,1,5,-1,15.00,1.18,6.61,1.85,2.03
2010-11,2010-11-28,Ath Bilbao,Osasuna,1,8,12,0.40,1.80,2.10,-3.00,0.40,1.20,1.20,0.00,0.40,5.00,4.00,1.00,1,0,1,1.71,4.74,3.56,1.28,3.44
2010-11,2010-12-05,Ath Bilbao,Sociedad,0,8,21,0.50,1.70,1.90,-2.00,0.50,1.50,1.50,0.00,0.60,12.00,4.00,8.00,0,2,-1,2.98,2.33,3.31,2.17,1.68
2010-11,2010-12-12,Ath Bilbao,Espanol,1,8,11,0.40,1.40,2.10,-7.00,0.70,1.20,0.70,5.00,0.40,3.00,3.00,0.00,2,1,1,1.93,3.93,3.40,1.93,1.93
2010-11,2010-12-18,Ath Bilbao,Levante,0,8,21,0.50,1.50,1.90,-4.00,0.30,1.30,1.40,-1.00,0.80,8.00,2.00,6.00,2,1,1,2.59,2.68,3.31,1.85,1.96
2010-11,2011-01-02,Ath Bilbao,La Coruna,1,8,10,0.60,1.60,1.80,-2.00,0.40,1.00,0.80,2.00,0.20,4.00,10.00,-6.00,1,2,-1,1.65,5.34,3.58,1.90,1.98
2010-11,2011-01-08,Ath Bilbao,Malaga,0,8,17,0.50,1.50,1.90,-4.00,0.30,0.90,2.00,-11.00,0.20,6.00,6.00,0.00,1,1,0,3.08,2.27,3.34,2.27,1.63
2010-11,2011-01-15,Ath Bilbao,Santander,1,8,16,0.50,1.30,1.60,-3.00,0.30,0.90,1.00,-1.00,0.60,9.00,5.00,4.00,2,1,1,1.70,5.01,3.62,1.90,1.98
2010-11,2011-01-24,Ath Bilbao,Hercules,1,8,21,0.50,1.20,1.70,-5.00,0.40,1.30,1.60,-3.00,1.00,1.00,0.00,1.00,3,0,1,1.72,4.86,3.61,1.95,1.93
2010-11,2011-01-30,Ath Bilbao,Ath Madrid,0,8,9,0.60,1.40,1.30,1.00,0.50,1.80,1.20,6.00,0.40,6.00,10.00,-4.00,2,0,1,4.34,1.81,3.54,2.05,1.81
2010-11,2011-02-05,Ath Bilbao,Sp Gijon,1,8,15,0.60,1.50,1.30,2.00,0.30,1.20,1.00,2.00,0.20,7.00,5.00,2.00,3,0,1,1.67,5.13,3.66,1.94,1.94
2010-11,2011-02-14,Ath Bilbao,Mallorca,0,8,5,0.70,1.70,0.80,9.00,0.30,1.10,1.70,-6.00,0.40,9.00,9.00,0.00,0,1,-1,3.26,2.15,3.31,2.38,1.56
2010-11,2011-02-20,Ath Bilbao,Barcelona,0,8,1,0.60,1.60,0.90,7.00,0.90,3.30,0.40,29.00,0.00,3.00,11.00,-8.00,1,2,-1,18.00,1.13,8.10,1.92,1.95
2010-11,2011-02-27,Ath Bilbao,Valencia,1,8,3,0.60,1.70,0.90,8.00,0.70,1.90,1.00,9.00,0.20,5.00,10.00,-5.00,1,2,-1,2.34,3.02,3.31,1.67,2.19
2010-11,2011-03-02,Ath Bilbao,Zaragoza,0,8,14,0.50,1.60,1.00,6.00,0.40,0.80,1.00,-2.00,0.40,5.00,4.00,1.00,1,2,-1,2.71,2.56,3.25,1.94,1.88
2010-11,2011-03-06,Ath Bilbao,Sevilla,1,8,4,0.40,1.50,1.10,4.00,0.50,2.00,1.30,7.00,0.00,4.00,14.00,-10.00,2,0,1,2.42,2.84,3.36,1.72,2.13
2010-11,2011-03-14,Ath Bilbao,Getafe,0,8,6,0.50,1.60,0.90,7.00,0.10,0.80,1.60,-8.00,0.20,6.00,6.00,0.00,2,2,0,2.86,2.39,3.31,2.07,1.75
2010-11,2011-03-20,Ath Bilbao,Villarreal,1,8,7,0.50,1.70,1.00,7.00,0.40,1.30,1.20,1.00,0.20,6.00,14.00,-8.00,0,1,-1,2.28,3.06,3.32,1.62,2.28
2010-11,2011-04-04,Ath Bilbao,Almeria,0,8,13,0.40,1.50,1.00,5.00,0.30,1.30,1.60,-3.00,0.60,11.00,7.00,4.00,3,1,1,2.43,2.83,3.32,1.73,2.11
2010-11,2011-04-09,Ath Bilbao,Real Madrid,1,8,2,0.40,1.50,1.10,4.00,0.70,2.10,0.50,16.00,0.20,7.00,18.00,-11.00,0,3,-1,4.31,1.76,3.75,2.12,1.73
2010-11,2011-04-17,Ath Bilbao,Osasuna,0,8,12,0.30,1.30,1.40,-1.00,0.40,1.60,0.90,7.00,0.60,6.00,2.00,4.00,2,1,1,2.96,2.37,3.25,2.12,1.72
2010-11,2011-04-23,Ath Bilbao,Sociedad,1,8,21,0.30,1.20,1.50,-3.00,0.30,0.90,1.80,-9.00,0.40,9.00,6.00,3.00,2,1,1,1.63,5.36,3.80,1.85,2.03
2010-11,2011-05-02,Ath Bilbao,Espanol,0,8,11,0.40,1.40,1.50,-1.00,0.20,1.00,1.50,-5.00,0.40,4.00,4.00,0.00,1,2,-1,2.59,2.64,3.35,1.88,1.96
2010-11,2011-05-07,Ath Bilbao,Levante,1,8,21,0.40,1.40,1.50,-1.00,0.50,1.30,1.00,3.00,0.80,7.00,2.00,5.00,3,2,1,1.56,5.79,3.95,1.96,1.91
2010-11,2011-05-10,Ath Bilbao,La Coruna,0,8,10,0.50,1.60,1.50,1.00,0.30,0.80,0.90,-1.00,0.20,5.00,9.00,-4.00,1,2,-1,3.05,2.28,3.38,2.13,1.73
2010-11,2011-05-15,Ath Bilbao,Malaga,1,8,17,0.50,1.60,1.50,1.00,0.70,1.80,0.60,12.00,0.20,6.00,5.00,1.00,1,1,0,1.71,4.59,3.71,1.67,2.23
2010-11,2011-05-21,Ath Bilbao,Santander,0,8,16,0.40,1.50,1.60,-1.00,0.50,1.50,1.50,0.00,0.80,11.00,6.00,5.00,2,1,1,2.22,2.92,3.42,1.91,1.97
2011-12,2011-08-28,Ath Bilbao,Vallecano,1,6,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0,1.60,5.79,3.76,2.00,1.86
2011-12,2011-09-11,Ath Bilbao,Espanol,0,6,8,0.00,1.00,1.00,0.00,0.00,0.00,1.00,-1.00,0.40,4.00,5.00,-1.00,1,2,-1,2.89,2.39,3.29,2.09,1.76
2011-12,2011-09-18,Ath Bilbao,Betis,1,6,21,0.00,1.00,1.50,-1.00,1.00,1.00,0.00,2.00,0.60,5.00,3.00,2.00,2,3,-1,1.99,3.76,3.37,2.07,1.78
2011-12,2011-09-21,Ath Bilbao,Malaga,0,6,11,0.00,1.33,2.00,-2.00,0.67,2.00,0.67,4.00,0.20,7.00,6.00,1.00,0,1,-1,5.16,1.66,3.71,2.01,1.85
2011-12,2011-09-24,Ath Bilbao,Villarreal,1,6,4,0.00,1.00,1.75,-3.00,0.25,1.00,2.00,-4.00,0.20,5.00,11.00,-6.00,1,1,0,2.21,3.19,3.32,1.85,2.01
2011-12,2011-10-02,Ath Bilbao,Sociedad,0,6,15,0.00,1.00,1.60,-3.00,0.40,1.20,1.20,0.00,0.40,8.00,7.00,1.00,2,1,1,2.89,2.41,3.29,1.78,2.10
2011-12,2011-10-17,Ath Bilbao,Osasuna,1,6,9,0.17,1.17,1.50,-2.00,0.17,0.83,2.00,-7.00,0.60,6.00,3.00,3.00,3,1,1,1.81,4.38,3.47,1.85,2.01
2011-12,2011-10-23,Ath Bilbao,Valencia,0,6,3,0.29,1.43,1.43,0.00,0.57,1.43,1.00,3.00,0.00,3.00,10.00,-7.00,1,1,0,5.02,1.67,3.76,1.95,1.90
2011-12,2011-10-27,Ath Bilbao,Ath Madrid,1,6,5,0.25,1.38,1.38,0.00,0.25,1.12,0.88,2.00,0.40,5.00,8.00,-3.00,3,0,1,2.41,2.88,3.33,2.03,1.82
2011-12,2011-10-30,Ath Bilbao,Sp Gijon,0,6,10,0.33,1.56,1.22,3.00,0.22,0.78,1.44,-6.00,0.20,7.00,5.00,2.00,1,1,0,2.69,2.60,3.24,1.97,1.85
2011-12,2011-11-06,Ath Bilbao,Barcelona,1,6,1,0.30,1.50,1.20,3.00,0.70,3.20,0.40,28.00,0.00,4.00,12.00,-8.00,2,2,0,11.21,1.25,5.75,1.90,1.96
2011-12,2011-11-20,Ath Bilbao,Sevilla,0,6,7,0.30,1.60,1.30,3.00,0.30,0.90,0.70,2.00,0.20,6.00,10.00,-4.00,2,1,1,4.00,1.90,3.46,1.87,1.98
2011-12,2011-11-27,Ath Bilbao,Granada,1,6,21,0.40,1.70,1.20,5.00,0.20,0.40,1.10,-7.00,0.00,0.00,0.00,0.00,0,1,-1,1.45,7.43,4.09,2.00,1.86
2011-12,2011-12-04,Ath Bilbao,Mallorca,0,6,17,0.40,1.50,1.00,5.00,0.20,0.90,1.60,-7.00,0.40,6.00,7.00,-1.00,1,1,0,2.56,2.73,3.24,1.80,2.02
2011-12,2011-12-11,Ath Bilbao,Santander,1,6,12,0.40,1.60,1.00,6.00,0.20,0.70,1.20,-5.00,1.00,12.00,6.00,6.00,1,1,0,1.40,8.14,4.40,1.88,1.99
2011-12,2011-12-17,Ath Bilbao,Zaragoza,1,6,14,0.40,1.60,1.00,6.00,0.10,0.70,1.80,-11.00,0.40,5.00,5.00,0.00,2,1,1,1.43,7.57,4.26,1.76,2.13
2011-12,2012-01-08,Ath Bilbao,Getafe,0,6,16,0.40,1.60,1.00,6.00,0.40,1.10,1.30,-2.00,0.20,8.00,7.00,1.00,0,0,0,2.71,2.54,3.28,2.01,1.81
2011-12,2012-01-15,Ath Bilbao,Levante,1,6,13,0.30,1.30,0.90,4.00,0.40,1.40,1.60,-2.00,1.00,10.00,4.00,6.00,3,0,1,1.64,5.34,3.68,2.05,1.81
2011-12,2012-01-22,Ath Bilbao,Real Madrid,0,6,2,0.40,1.50,0.80,7.00,0.90,3.50,1.10,24.00,0.20,5.00,18.00,-13.00,1,4,-1,13.43,1.20,6.53,1.85,2.01
2011-12,2012-01-28,Ath Bilbao,Vallecano,0,6,21,0.30,1.30,1.20,1.00,0.30,1.10,1.70,-6.00,0.00,1.00,1.00,0.00,3,2,1,2.44,2.87,3.24,2.07,1.79
2011-12,2012-02-04,Ath Bilbao,Espanol,1,6,8,0.40,1.50,1.30,2.00,0.40,1.30,0.80,5.00,0.40,5.00,6.00,-1.00,3,3,0,1.75,4.69,3.50,1.96,1.89
2011-12,2012-02-11,Ath Bilbao,Betis,0,6,21,0.40,1.60,1.40,2.00,0.30,1.30,1.50,-2.00,0.60,6.00,4.00,2.00,1,2,-1,2.58,2.71,3.23,1.85,1.97
2011-12,2012-02-19,Ath Bilbao,Malaga,1,6,11,0.30,1.50,1.50,0.00,0.30,1.30,1.70,-4.00,0.00,4.00,5.00,-1.00,3,0,1,1.88,4.03,3.47,1.88,1.98
2011-12,2012-02-26,Ath Bilbao,Villarreal,0,6,4,0.40,1.80,1.40,4.00,0.30,1.20,1.50,-3.00,0.20,6.00,10.00,-4.00,2,2,0,3.04,2.30,3.29,1.87,1.98
2011-12,2012-03-04,Ath Bilbao,Sociedad,1,6,15,0.40,1.90,1.50,4.00,0.40,1.20,1.20,0.00,0.60,7.00,5.00,2.00,2,0,1,1.64,5.44,3.68,1.78,2.07
2011-12,2012-03-11,Ath Bilbao,Osasuna,0,6,9,0.50,2.00,1.40,6.00,0.30,1.00,1.20,-2.00,0.80,8.00,2.00,6.00,1,2,-1,2.62,2.68,3.22,1.79,2.02
2011-12,2012-03-18,Ath Bilbao,Valencia,1,6,3,0.40,1.90,1.50,4.00,0.20,1.40,1.50,-1.00,0.00,4.00,9.00,-5.00,0,3,-1,2.29,3.03,3.33,1.99,1.88
2011-12,2012-03-21,Ath Bilbao,Ath Madrid,0,6,5,0.40,1.90,1.80,1.00,0.40,1.40,0.60,8.00,0.60,7.00,4.00,3.00,1,2,-1,4.19,1.83,3.58,2.08,1.80
2011-12,2012-03-25,Ath Bilbao,Sp Gijon,1,6,10,0.30,1.70,2.00,-3.00,0.10,0.90,2.30,-14.00,0.20,7.00,5.00,2.00,1,1,0,1.40,8.07,4.40,1.89,1.95
2011-12,2012-03-31,Ath Bilbao,Barcelona,0,6,1,0.30,1.70,1.70,0.00,0.80,2.50,1.00,15.00,0.00,6.00,12.00,-6.00,0,2,-1,18.29,1.12,8.39,1.86,2.00
2011-12,2012-04-08,Ath Bilbao,Sevilla,1,6,7,0.20,1.40,1.70,-3.00,0.50,1.50,1.00,5.00,0.40,7.00,9.00,-2.00,1,0,1,2.24,3.16,3.32,1.99,1.87
2011-12,2012-04-11,Ath Bilbao,Granada,0,6,21,0.30,1.20,1.40,-2.00,0.30,1.20,1.80,-6.00,0.00,0.00,1.00,-1.00,2,2,0,2.50,2.73,3.38,1.87,1.96
2011-12,2012-04-15,Ath Bilbao,Mallorca,1,6,17,0.30,1.30,1.40,-1.00,0.40,1.60,1.20,4.00,0.20,5.00,7.00,-2.00,1,0,1,1.68,4.96,3.76,1.84,2.02
2011-12,2012-04-22,Ath Bilbao,Santander,0,6,12,0.30,1.10,1.40,-3.00,0.00,0.60,2.20,-16.00,0.80,11.00,6.00,5.00,1,0,1,1.97,3.72,3.47,2.05,1.83
2011-12,2012-04-29,Ath Bilbao,Zaragoza,0,6,14,0.40,1.00,1.20,-2.00,0.50,1.00,1.50,-5.00,0.60,7.00,5.00,2.00,0,2,-1,2.24,3.08,3.36,1.88,1.98
2011-12,2012-05-02,Ath Bilbao,Real Madrid,1,6,2,0.30,0.80,1.40,-6.00,0.70,2.70,0.90,18.00,0.20,4.00,17.00,-13.00,0,3,-1,5.89,1.54,4.04,1.99,1.87
2011-12,2012-05-05,Ath Bilbao,Getafe,1,6,16,0.30,0.70,1.50,-8.00,0.40,1.30,1.40,-1.00,0.20,7.00,6.00,1.00,0,0,0,1.86,4.21,3.46,2.15,1.72
2011-12,2012-05-13,Ath Bilbao,Levante,0,6,13,0.30,0.70,1.20,-5.00,0.30,1.30,1.30,0.00,1.00,11.00,4.00,7.00,0,3,-1,5.11,1.61,3.97,2.07,1.80
2012-13,2012-08-19,Ath Bilbao,Betis,1,10,12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,7.00,6.00,1.00,3,5,-1,1.85,4.22,3.55,2.12,1.76
2012-13,2012-08-27,Ath Bilbao,Ath Madrid,0,10,5,0.00,3.00,5.00,-2.00,0.00,1.00,1.00,0.00,0.40,7.00,6.00,1.00,0,4,-1,5.41,1.62,3.82,2.10,1.80
2012-13,2012-09-02,Ath Bilbao,Valladolid,1,10,21,0.00,1.50,4.50,-6.00,1.00,1.50,0.00,3.00,0.60,9.00,4.00,5.00,2,0,1,2.02,3.68,3.42,2.05,1.83
2012-13,2012-09-16,Ath Bilbao,Espanol,0,10,14,0.33,1.67,3.00,-4.00,0.00,1.33,2.33,-3.00,0.20,7.00,9.00,-2.00,3,3,0,3.20,2.20,3.39,1.93,1.93
2012-13,2012-09-23,Ath Bilbao,Malaga,1,10,4,0.25,2.00,3.00,-4.00,0.75,1.50,0.50,4.00,0.20,6.00,4.00,2.00,0,0,0,2.26,3.17,3.34,1.97,1.90
2012-13,2012-09-29,Ath Bilbao,Sociedad,0,10,11,0.20,1.60,2.40,-4.00,0.40,1.20,1.80,-3.00,0.80,8.00,4.00,4.00,0,2,-1,2.97,2.36,3.38,1.88,1.99
2012-13,2012-10-07,Ath Bilbao,Osasuna,1,10,7,0.17,1.33,2.33,-6.00,0.17,1.17,1.67,-3.00,0.60,7.00,4.00,3.00,1,0,1,1.87,4.23,3.49,1.95,1.93
2012-13,2012-10-20,Ath Bilbao,Valencia,0,10,3,0.29,1.29,2.00,-5.00,0.29,1.14,1.29,-1.00,0.00,3.00,10.00,-7.00,2,3,-1,5.22,1.66,3.85,1.99,1.89
2012-13,2012-10-28,Ath Bilbao,Getafe,1,10,13,0.25,1.38,2.12,-6.00,0.38,1.00,1.38,-3.00,0.20,7.00,4.00,3.00,1,2,-1,1.87,4.20,3.53,1.89,1.99
2012-13,2012-11-04,Ath Bilbao,Granada,0,10,17,0.22,1.33,2.11,-7.00,0.22,0.89,1.67,-7.00,0.00,2.00,3.00,-1.00,2,1,1,2.92,2.40,3.37,2.15,1.72
2012-13,2012-11-11,Ath Bilbao,Sevilla,1,10,9,0.30,1.40,2.00,-6.00,0.40,1.20,1.10,1.00,0.60,8.00,5.00,3.00,2,1,1,2.47,2.83,3.41,2.19,1.70
2012-13,2012-11-17,Ath Bilbao,Real Madrid,0,10,1,0.40,1.30,1.60,-3.00,0.70,2.60,0.70,19.00,0.00,3.00,20.00,-17.00,1,5,-1,14.88,1.16,7.88,2.20,1.71
2012-13,2012-11-25,Ath Bilbao,La Coruna,1,10,21,0.40,1.40,1.70,-3.00,0.10,1.30,2.40,-11.00,0.20,5.00,8.00,-3.00,1,1,0,1.72,4.88,3.75,1.91,1.96
2012-13,2012-12-01,Ath Bilbao,Barcelona,0,10,2,0.30,1.30,1.80,-5.00,0.90,3.50,1.30,22.00,0.00,5.00,13.00,-8.00,1,5,-1,21.44,1.10,10.22,1.86,2.00
2012-13,2012-12-09,Ath Bilbao,Celta,1,10,21,0.30,1.10,2.00,-9.00,0.30,1.20,1.40,-2.00,0.20,3.00,3.00,0.00,1,0,1,1.88,4.07,3.58,2.17,1.73
2012-13,2012-12-15,Ath Bilbao,Mallorca,0,10,8,0.40,1.20,2.00,-8.00,0.00,0.70,2.40,-17.00,0.40,6.00,5.00,1.00,1,0,1,2.90,2.41,3.37,1.79,2.08
2012-13,2012-12-22,Ath Bilbao,Zaragoza,1,10,16,0.50,1.30,1.80,-5.00,0.40,1.30,1.60,-3.00,0.40,5.00,6.00,-1.00,0,2,-1,1.84,4.35,3.55,1.85,2.02
2012-13,2013-01-05,Ath Bilbao,Levante,0,10,6,0.40,1.20,2.00,-8.00,0.50,1.30,1.10,2.00,0.80,9.00,6.00,3.00,1,3,-1,3.15,2.30,3.33,1.87,2.00
2012-13,2013-01-11,Ath Bilbao,Vallecano,1,10,15,0.40,1.10,2.00,-9.00,0.60,1.40,1.60,-2.00,0.50,4.00,3.00,1.00,1,2,-1,1.93,3.84,3.64,1.69,2.23
2012-13,2013-01-21,Ath Bilbao,Betis,0,10,12,0.40,1.10,2.00,-9.00,0.60,1.70,1.60,1.00,0.40,8.00,10.00,-2.00,1,1,0,4.01,1.92,3.52,1.96,1.91
2012-13,2013-01-27,Ath Bilbao,Ath Madrid,1,10,5,0.30,1.00,2.00,-10.00,0.70,2.00,0.70,13.00,0.40,7.00,8.00,-1.00,3,0,1,3.03,2.38,3.28,1.84,2.03
2012-13,2013-02-01,Ath Bilbao,Valladolid,0,10,21,0.30,1.10,1.90,-8.00,0.40,1.40,1.50,-1.00,0.60,9.00,4.00,5.00,2,2,0,2.95,2.40,3.33,1.71,2.24
2012-13,2013-02-10,Ath Bilbao,Espanol,1,10,14,0.30,1.20,1.60,-4.00,0.40,1.30,1.40,-1.00,0.20,10.00,11.00,-1.00,0,4,-1,1.76,4.77,3.65,1.72,2.17
2012-13,2013-02-16,Ath Bilbao,Malaga,0,10,4,0.30,1.10,1.90,-8.00,0.50,1.70,1.20,5.00,0.20,5.00,3.00,2.00,0,1,-1,4.20,1.86,3.61,1.77,2.13
2012-13,2013-02-22,Ath Bilbao,Sociedad,1,10,11,0.30,1.00,1.50,-5.00,0.40,1.70,1.20,5.00,0.60,6.00,6.00,0.00,1,3,-1,2.25,3.15,3.42,2.07,1.82
2012-13,2013-03-02,Ath Bilbao,Osasuna,0,10,7,0.20,1.00,1.80,-8.00,0.40,1.00,1.10,-1.00,0.80,8.00,4.00,4.00,1,0,1,3.12,2.34,3.26,1.90,1.98
2012-13,2013-03-10,Ath Bilbao,Valencia,1,10,3,0.20,1.00,1.80,-8.00,0.60,1.90,1.50,4.00,0.00,5.00,11.00,-6.00,1,0,1,2.63,2.66,3.38,2.22,1.69
2012-13,2013-03-16,Ath Bilbao,Getafe,0,10,13,0.30,1.10,1.60,-5.00,0.40,1.60,1.90,-3.00,0.20,6.00,4.00,2.00,0,1,-1,3.11,2.31,3.34,1.85,2.02
2012-13,2013-04-01,Ath Bilbao,Granada,1,10,17,0.30,1.00,1.40,-4.00,0.30,1.20,1.20,0.00,0.33,4.00,4.00,0.00,1,0,1,1.74,4.71,3.72,1.94,1.94
2012-13,2013-04-08,Ath Bilbao,Sevilla,0,10,9,0.40,1.00,1.20,-2.00,0.50,2.00,1.30,7.00,0.80,10.00,6.00,4.00,1,2,-1,5.76,1.59,3.94,1.82,2.06
2012-13,2013-04-14,Ath Bilbao,Real Madrid,1,10,1,0.40,1.00,1.30,-3.00,0.80,2.70,0.90,18.00,0.00,3.00,20.00,-17.00,0,3,-1,6.40,1.48,4.43,2.06,1.81
2012-13,2013-04-21,Ath Bilbao,La Coruna,0,10,21,0.30,0.70,1.60,-9.00,0.40,1.60,1.80,-2.00,0.20,6.00,8.00,-2.00,1,1,0,3.39,2.13,3.45,2.01,1.86
2012-13,2013-04-27,Ath Bilbao,Barcelona,1,10,2,0.30,0.60,1.50,-9.00,0.80,2.70,0.80,19.00,0.00,5.00,14.00,-9.00,2,2,0,4.98,1.66,3.96,1.76,2.13
2012-13,2013-05-03,Ath Bilbao,Celta,0,10,21,0.30,0.80,1.30,-5.00,0.30,1.10,1.90,-8.00,0.40,4.00,3.00,1.00,1,1,0,2.98,2.37,3.36,1.82,2.07
2012-13,2013-05-11,Ath Bilbao,Mallorca,1,10,8,0.30,0.90,1.30,-4.00,0.30,1.40,2.30,-9.00,0.60,6.00,2.00,4.00,2,1,1,1.82,4.35,3.64,2.05,1.81
2012-13,2013-05-19,Ath Bilbao,Zaragoza,0,10,16,0.40,1.00,1.10,-1.00,0.20,1.00,1.70,-7.00,0.40,5.00,8.00,-3.00,2,1,1,4.09,1.88,3.61,2.01,1.86
