season,date,team,rival_team,home_adv,last_season_team,last_season_rival,pct_wins,avg_goals_scored,avg_goals_received,goal_difference,pct_wins_rival,avg_goals_scored_rival,avg_goals_received_rival,goal_difference_rival,pct_wins_vs_rival,avg_goals_scored_vs_rival,avg_goals_received_vs_rival,goal_difference_vs_rival,goals_team,goals_rival,result,AvgWin,AvgLoss,AvgDraw,AvgAHWin,AvgAHLoss
2003-04,2003-08-30,Real Madrid,Betis,1,21,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,1,1,1.38,7.18,4.00,1.94,1.91
2003-04,2003-09-02,Real Madrid,Villarreal,0,21,21,1.00,2.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,0,1.80,3.99,3.28,1.96,1.88
2003-04,2003-09-13,Real Madrid,Valladolid,1,21,21,0.50,1.50,1.00,1.00,0.50,1.00,0.50,1.00,0.00,0.00,0.00,0.00,7,2,1,1.29,9.10,4.39,1.82,2.02
2003-04,2003-09-21,Real Madrid,Malaga,0,21,21,0.67,3.33,1.33,6.00,0.00,0.00,0.67,-2.00,0.00,0.00,0.00,0.00,3,1,1,1.62,4.90,3.40,1.92,1.93
2003-04,2003-09-27,Real Madrid,Valencia,0,21,21,0.75,3.25,1.25,8.00,0.75,1.50,0.25,5.00,0.00,0.00,0.00,0.00,0,2,-1,2.27,2.79,3.13,1.95,1.90
2003-04,2003-10-05,Real Madrid,Espanol,1,21,21,0.60,2.60,1.40,6.00,0.00,1.20,2.00,-4.00,0.00,0.00,0.00,0.00,2,1,1,1.20,11.00,5.10,1.80,2.05
2003-04,2003-10-18,Real Madrid,Celta,0,21,21,0.67,2.50,1.33,7.00,0.17,1.17,1.50,-2.00,0.00,0.00,0.00,0.00,2,0,1,1.86,3.70,3.20,1.88,1.97
2003-04,2003-10-25,Real Madrid,Santander,1,21,21,0.71,2.43,1.14,9.00,0.43,1.57,1.00,4.00,0.00,0.00,0.00,0.00,3,1,1,1.22,9.90,4.94,1.92,1.93
2003-04,2003-10-28,Real Madrid,Zaragoza,0,21,21,0.75,2.50,1.12,11.00,0.25,0.75,1.25,-4.00,0.00,0.00,0.00,0.00,0,0,0,1.57,5.18,3.43,1.95,1.90
2003-04,2003-11-01,Real Madrid,Ath Bilbao,1,21,21,0.67,2.22,1.00,11.00,0.44,1.33,1.00,3.00,0.00,0.00,0.00,0.00,3,0,1,1.27,8.90,4.51,1.96,1.89
2003-04,2003-11-09,Real Madrid,Sevilla,0,21,21,0.70,2.30,0.90,14.00,0.20,1.20,1.30,-1.00,0.00,0.00,0.00,0.00,1,4,-1,1.67,4.54,3.31,1.89,1.96
2003-04,2003-11-23,Real Madrid,Albacete,1,21,21,0.60,2.20,1.20,10.00,0.30,1.00,1.40,-4.00,0.00,0.00,0.00,0.00,2,1,1,1.14,13.80,6.15,2.02,1.83
2003-04,2003-11-29,Real Madrid,Osasuna,0,21,21,0.70,2.30,1.20,11.00,0.40,1.10,0.80,3.00,0.00,0.00,0.00,0.00,1,1,0,1.83,3.75,3.22,1.85,2.00
2003-04,2003-12-03,Real Madrid,Ath Madrid,1,21,21,0.60,1.70,1.10,6.00,0.60,1.60,1.40,2.00,0.00,0.00,0.00,0.00,2,0,1,1.47,6.16,3.66,1.93,-1.08
2003-04,2003-12-06,Real Madrid,Barcelona,0,21,21,0.60,1.60,1.00,6.00,0.30,1.30,1.50,-2.00,0.00,0.00,0.00,0.00,2,1,1,2.32,2.73,3.14,1.98,1.87
2003-04,2003-12-14,Real Madrid,La Coruna,1,21,21,0.70,1.80,0.90,9.00,0.50,1.30,0.70,6.00,0.00,0.00,0.00,0.00,2,1,1,1.58,5.11,3.46,1.96,1.90
2003-04,2003-12-21,Real Madrid,Mallorca,0,21,21,0.70,1.80,0.90,9.00,0.60,1.50,1.50,0.00,0.00,0.00,0.00,0.00,3,1,1,1.83,3.86,3.20,1.95,1.92
2003-04,2004-01-03,Real Madrid,Murcia,1,21,21,0.70,1.90,1.00,9.00,0.00,0.90,1.80,-9.00,0.00,0.00,0.00,0.00,1,0,1,1.16,12.40,5.80,1.85,2.02
2003-04,2004-01-10,Real Madrid,Sociedad,0,21,21,0.70,1.70,0.90,8.00,0.10,0.90,2.20,-13.00,0.00,0.00,0.00,0.00,0,1,-1,1.81,4.03,3.23,1.84,2.02
2003-04,2004-01-18,Real Madrid,Betis,0,21,21,0.70,1.70,1.00,7.00,0.20,1.20,1.10,1.00,1.00,2.00,1.00,1.00,1,1,0,1.84,4.01,3.20,1.88,1.98
2003-04,2004-01-24,Real Madrid,Villarreal,1,21,21,0.60,1.50,1.10,4.00,0.60,1.60,1.10,5.00,0.00,1.00,1.00,0.00,2,1,1,1.37,7.32,4.01,2.07,1.80
2003-04,2004-02-01,Real Madrid,Valladolid,0,21,21,0.70,1.60,0.80,8.00,0.30,1.10,0.90,2.00,1.00,7.00,2.00,5.00,3,2,1,1.82,3.86,3.19,1.83,2.03
2003-04,2004-02-07,Real Madrid,Malaga,1,21,21,0.70,1.70,0.90,8.00,0.30,1.40,2.20,-8.00,1.00,3.00,1.00,2.00,2,1,1,1.17,12.40,5.80,1.92,1.95
2003-04,2004-02-15,Real Madrid,Valencia,1,21,21,0.80,1.80,0.90,9.00,0.70,1.80,0.50,13.00,0.00,0.00,2.00,-2.00,1,1,0,1.71,4.58,3.26,2.10,1.75
2003-04,2004-02-21,Real Madrid,Espanol,0,21,21,0.70,1.70,1.00,7.00,0.40,1.20,1.70,-5.00,1.00,2.00,1.00,1.00,4,2,1,1.63,4.88,3.37,1.73,2.10
2003-04,2004-02-29,Real Madrid,Celta,1,21,21,0.70,1.90,1.10,8.00,0.30,1.50,2.10,-6.00,1.00,2.00,0.00,2.00,4,2,1,1.33,8.20,4.24,1.83,2.03
2003-04,2004-03-06,Real Madrid,Santander,0,21,21,0.70,2.10,1.20,9.00,0.30,1.50,1.60,-1.00,1.00,3.00,1.00,2.00,1,1,0,1.76,4.37,3.24,1.88,1.94
2003-04,2004-03-13,Real Madrid,Zaragoza,1,21,21,0.60,1.90,1.20,7.00,0.40,1.20,1.60,-4.00,0.00,0.00,0.00,0.00,1,1,0,1.27,9.30,4.63,1.92,1.91
2003-04,2004-03-20,Real Madrid,Ath Bilbao,0,21,21,0.50,1.90,1.30,6.00,0.40,1.20,1.40,-2.00,1.00,3.00,0.00,3.00,2,4,-1,2.19,2.97,3.10,1.93,1.93
2003-04,2004-03-28,Real Madrid,Sevilla,1,21,21,0.50,2.10,1.60,5.00,0.40,1.10,0.90,2.00,0.00,1.00,4.00,-3.00,5,1,1,1.31,8.80,4.29,1.79,2.07
2003-04,2004-04-03,Real Madrid,Albacete,0,21,21,0.60,2.50,1.60,9.00,0.40,0.80,1.10,-3.00,1.00,2.00,1.00,1.00,2,1,1,1.71,4.49,3.30,1.92,1.94
2003-04,2004-04-11,Real Madrid,Osasuna,1,21,21,0.60,2.50,1.60,9.00,0.20,1.00,1.10,-1.00,0.00,1.00,1.00,0.00,0,3,-1,1.32,9.00,4.16,1.80,2.05
2003-04,2004-04-17,Real Madrid,Ath Madrid,0,21,21,0.50,2.20,1.70,5.00,0.30,0.90,1.40,-5.00,1.00,2.00,0.00,2.00,2,1,1,2.10,3.17,3.17,1.77,2.11
2003-04,2004-04-25,Real Madrid,Barcelona,1,21,21,0.50,2.20,1.70,5.00,0.80,2.00,0.70,13.00,1.00,2.00,1.00,1.00,1,2,-1,1.93,3.59,3.17,1.93,1.92
2003-04,2004-05-01,Real Madrid,La Coruna,0,21,21,0.50,2.20,1.80,4.00,0.30,1.30,1.50,-2.00,1.00,2.00,1.00,1.00,0,2,-1,2.16,3.03,3.19,1.94,1.15
2003-04,2004-05-08,Real Madrid,Mallorca,1,21,21,0.40,1.80,1.80,0.00,0.40,1.60,1.80,-2.00,1.00,3.00,1.00,2.00,2,3,-1,1.34,7.60,4.15,2.09,1.70
2003-04,2004-05-16,Real Madrid,Murcia,0,21,21,0.30,1.60,1.90,-3.00,0.20,0.50,1.20,-7.00,1.00,1.00,0.00,1.00,1,2,-1,1.41,6.48,3.89,1.00,1.00
2003-04,2004-05-23,Real Madrid,Sociedad,1,21,21,0.30,1.60,2.00,-4.00,0.20,1.40,1.40,0.00,0.00,0.00,1.00,-1.00,1,4,-1,1.41,6.05,4.01,-0.50,1.00
2004-05,2004-08-29,Real Madrid,Mallorca,0,21,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,5.00,4.00,1.00,1,0,1,1.75,4.42,3.25,1.93,1.93
2004-05,2004-09-11,Real Madrid,Numancia,1,21,21,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1,0,1,1.20,11.60,5.38,1.95,1.88
2004-05,2004-09-18,Real Madrid,Espanol,0,21,21,1.00,1.00,0.00,2.00,0.50,2.50,1.00,3.00,1.00,6.00,3.00,3.00,0,1,-1,1.89,3.71,3.23,1.93,1.91
2004-05,2004-09-21,Real Madrid,Osasuna,1,21,21,0.67,0.67,0.33,1.00,0.67,2.33,1.33,3.00,0.00,1.00,4.00,-3.00,1,0,1,1.40,6.70,3.93,1.96,1.86
2004-05,2004-09-25,Real Madrid,Ath Bilbao,0,21,21,0.75,0.75,0.25,2.00,0.00,1.25,1.75,-2.00,0.50,5.00,4.00,1.00,1,2,-1,2.27,2.86,3.17,1.94,1.92
2004-05,2004-10-03,Real Madrid,La Coruna,1,21,21,0.60,0.80,0.60,1.00,0.20,1.20,2.20,-5.00,0.50,2.00,3.00,-1.00,0,1,-1,1.57,5.51,3.49,2.00,1.84
2004-05,2004-10-16,Real Madrid,Betis,0,21,21,0.50,0.67,0.67,0.00,0.17,1.33,1.83,-3.00,0.50,3.00,2.00,1.00,1,1,0,2.15,3.12,3.14,1.76,2.08
2004-05,2004-10-23,Real Madrid,Valencia,1,21,21,0.43,0.71,0.71,0.00,0.57,2.29,1.14,8.00,0.00,1.00,3.00,-2.00,1,0,1,1.93,3.54,3.21,2.00,1.82
2004-05,2004-10-31,Real Madrid,Getafe,1,21,21,0.50,0.75,0.62,1.00,0.25,1.00,1.62,-5.00,0.00,0.00,0.00,0.00,2,0,1,1.19,11.60,5.27,1.94,1.91
2004-05,2004-11-07,Real Madrid,Malaga,0,21,21,0.56,0.89,0.56,3.00,0.33,1.11,0.89,2.00,1.00,5.00,2.00,3.00,2,0,1,2.01,3.28,3.19,2.06,1.75
2004-05,2004-11-14,Real Madrid,Albacete,1,21,21,0.60,1.00,0.50,5.00,0.20,0.70,1.00,-3.00,1.00,4.00,2.00,2.00,6,1,1,1.25,9.80,4.96,1.92,1.92
2004-05,2004-11-20,Real Madrid,Barcelona,0,21,21,0.60,1.50,0.60,9.00,0.70,1.90,0.70,12.00,0.50,3.00,3.00,0.00,0,3,-1,3.22,2.12,3.10,1.91,1.93
2004-05,2004-11-28,Real Madrid,Levante,1,21,21,0.50,1.40,0.90,5.00,0.50,1.20,1.30,-1.00,0.00,0.00,0.00,0.00,5,0,1,1.28,9.40,4.42,1.92,1.93
2004-05,2004-12-05,Real Madrid,Villarreal,0,21,21,0.60,1.90,0.80,11.00,0.30,1.20,0.80,4.00,0.50,3.00,2.00,1.00,0,0,0,2.01,3.30,3.18,1.99,1.86
2004-05,2004-12-18,Real Madrid,Santander,0,21,21,0.50,1.80,0.80,10.00,0.30,1.00,1.20,-2.00,0.50,4.00,2.00,2.00,3,2,1,1.87,3.82,3.20,1.87,1.95
2004-05,2004-12-22,Real Madrid,Sevilla,1,21,21,0.60,2.00,0.80,12.00,0.50,1.40,1.50,-1.00,0.50,6.00,5.00,1.00,0,1,-1,1.41,7.16,3.74,-1.25,2.02
2004-05,2005-01-05,Real Madrid,Sociedad,1,21,21,0.60,2.00,0.80,12.00,0.50,1.70,1.20,5.00,0.00,1.00,5.00,-4.00,2,1,1,1.35,8.00,4.00,1.95,1.82
2004-05,2005-01-09,Real Madrid,Ath Madrid,0,21,21,0.70,2.10,0.80,13.00,0.30,1.10,1.10,0.00,1.00,4.00,1.00,3.00,3,0,1,2.24,3.03,3.06,1.91,1.92
2004-05,2005-01-16,Real Madrid,Zaragoza,1,21,21,0.70,2.30,0.80,15.00,0.30,1.10,1.10,0.00,0.00,1.00,1.00,0.00,3,1,1,1.33,8.10,4.26,1.81,1.96
2004-05,2005-01-23,Real Madrid,Mallorca,1,21,21,0.70,2.40,0.90,15.00,0.20,1.00,1.80,-8.00,0.67,6.00,4.00,2.00,3,1,1,1.21,10.50,5.41,1.82,2.02
2004-05,2005-01-30,Real Madrid,Numancia,0,21,21,0.70,2.50,1.00,15.00,0.20,0.80,1.60,-8.00,1.00,1.00,0.00,1.00,2,1,1,1.56,5.74,3.45,2.02,1.00
2004-05,2005-02-05,Real Madrid,Espanol,1,21,21,0.70,2.10,1.00,11.00,0.40,1.30,1.40,-1.00,0.67,6.00,4.00,2.00,4,0,1,1.38,7.80,3.94,1.92,1.93
2004-05,2005-02-13,Real Madrid,Osasuna,0,21,21,0.80,2.50,0.70,18.00,0.30,1.80,1.90,-1.00,0.33,2.00,4.00,-2.00,2,1,1,1.77,4.37,3.21,1.77,2.05
2004-05,2005-02-19,Real Madrid,Ath Bilbao,1,21,21,0.80,2.20,0.80,14.00,0.40,2.00,1.40,6.00,0.33,6.00,6.00,0.00,0,2,-1,1.39,7.40,3.95,1.96,1.78
2004-05,2005-02-26,Real Madrid,La Coruna,0,21,21,0.80,2.20,1.00,12.00,0.20,1.50,1.50,0.00,0.33,2.00,4.00,-2.00,0,2,-1,2.32,2.78,3.19,1.99,1.85
2004-05,2005-03-02,Real Madrid,Betis,1,21,21,0.70,1.90,1.00,9.00,0.50,2.00,1.20,8.00,0.33,4.00,3.00,1.00,3,1,1,1.52,5.80,3.55,2.14,1.68
2004-05,2005-03-05,Real Madrid,Valencia,0,21,21,0.80,2.20,1.00,12.00,0.30,1.60,1.50,1.00,0.33,2.00,3.00,-1.00,1,1,0,2.68,2.41,3.14,1.92,1.92
2004-05,2005-03-13,Real Madrid,Getafe,0,21,21,0.70,2.10,1.00,11.00,0.30,1.10,0.90,2.00,1.00,2.00,0.00,2.00,1,2,-1,1.70,4.55,3.23,2.01,1.82
2004-05,2005-03-20,Real Madrid,Malaga,1,21,21,0.60,1.90,1.20,7.00,0.60,1.40,0.70,7.00,1.00,7.00,2.00,5.00,1,0,1,1.35,7.65,4.17,1.98,1.87
2004-05,2005-04-03,Real Madrid,Albacete,0,21,21,0.60,1.70,1.10,6.00,0.10,0.90,1.90,-10.00,1.00,10.00,3.00,7.00,2,1,1,1.65,4.74,3.39,1.88,1.97
2004-05,2005-04-10,Real Madrid,Barcelona,1,21,21,0.60,1.60,1.10,5.00,0.60,1.80,0.70,11.00,0.33,3.00,6.00,-3.00,4,2,1,2.28,2.85,3.15,2.02,1.83
2004-05,2005-04-17,Real Madrid,Levante,0,21,21,0.60,1.80,1.20,6.00,0.20,1.10,1.30,-2.00,1.00,5.00,0.00,5.00,2,0,1,1.63,5.12,3.33,1.97,1.88
2004-05,2005-04-23,Real Madrid,Villarreal,1,21,21,0.60,1.60,1.20,4.00,0.50,1.70,1.10,6.00,0.33,3.00,2.00,1.00,2,1,1,1.50,5.98,3.59,1.97,1.84
2004-05,2005-04-30,Real Madrid,Sociedad,0,21,21,0.60,1.60,1.20,4.00,0.60,1.50,1.30,2.00,0.33,3.00,6.00,-3.00,2,0,1,1.80,4.00,3.24,1.88,1.90
2004-05,2005-05-07,Real Madrid,Santander,1,21,21,0.70,1.80,1.00,8.00,0.40,1.60,1.40,2.00,0.67,7.00,4.00,3.00,5,0,1,1.21,10.50,5.26,1.91,1.93
2004-05,2005-05-14,Real Madrid,Sevilla,0,21,21,0.80,2.30,0.80,15.00,0.50,1.20,1.00,2.00,0.33,6.00,6.00,0.00,2,2,0,2.11,3.11,3.23,1.91,1.94
2004-05,2005-05-21,Real Madrid,Ath Madrid,1,21,21,0.70,2.20,0.90,13.00,0.30,1.00,0.70,3.00,1.00,7.00,1.00,6.00,0,0,0,1.47,6.46,3.57,1.82,2.05
2004-05,2005-05-29,Real Madrid,Zaragoza,0,21,21,0.70,2.10,0.80,13.00,0.40,1.90,1.40,5.00,0.33,4.00,2.00,2.00,3,1,1,2.33,2.67,3.17,2.15,0.25
2005-06,2005-08-28,Real Madrid,Cadiz,0,21,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,1,1,1.45,6.70,3.76,2.00,1.85
2005-06,2005-09-10,Real Madrid,Celta,1,21,21,1.00,2.00,1.00,1.00,1.00,2.00,0.00,2.00,1.00,6.00,2.00,4.00,2,3,-1,1.24,10.14,4.90,1.88,1.95
2005-06,2005-09-18,Real Madrid,Espanol,0,21,21,0.50,2.00,2.00,0.00,0.50,1.00,1.50,-1.00,0.75,10.00,4.00,6.00,0,1,-1,1.86,3.80,3.26,1.92,1.93
2005-06,2005-09-22,Real Madrid,Ath Bilbao,1,21,21,0.33,1.33,1.67,-1.00,0.33,1.67,1.00,2.00,0.25,6.00,8.00,-2.00,3,1,1,1.42,7.00,3.85,2.11,1.76
2005-06,2005-09-25,Real Madrid,Alaves,0,21,21,0.50,1.75,1.50,1.00,0.00,1.00,1.50,-2.00,0.00,0.00,0.00,0.00,3,0,1,1.61,5.25,3.40,1.85,2.02
2005-06,2005-10-02,Real Madrid,Mallorca,1,21,21,0.60,2.00,1.20,4.00,0.20,1.40,2.00,-3.00,0.75,9.00,5.00,4.00,4,0,1,1.24,10.71,4.90,1.81,2.03
2005-06,2005-10-15,Real Madrid,Ath Madrid,0,21,21,0.67,2.33,1.00,8.00,0.33,1.00,1.00,0.00,0.75,7.00,1.00,6.00,3,0,1,2.11,3.14,3.15,1.92,1.94
2005-06,2005-10-23,Real Madrid,Valencia,1,21,21,0.71,2.43,0.86,11.00,0.43,1.71,1.43,2.00,0.25,3.00,4.00,-1.00,1,2,-1,1.62,5.19,3.39,2.07,1.78
2005-06,2005-10-26,Real Madrid,La Coruna,0,21,21,0.62,2.25,1.00,10.00,0.25,1.12,1.25,-1.00,0.25,2.00,6.00,-4.00,1,3,-1,2.31,2.82,3.17,1.90,1.94
2005-06,2005-10-29,Real Madrid,Betis,0,21,21,0.56,2.11,1.22,8.00,0.22,0.78,1.67,-8.00,0.50,7.00,4.00,3.00,2,0,1,2.19,2.96,3.18,1.99,1.88
2005-06,2005-11-06,Real Madrid,Zaragoza,1,21,21,0.60,2.10,1.10,10.00,0.10,1.20,1.40,-2.00,0.50,7.00,3.00,4.00,1,0,1,1.36,7.93,4.09,2.04,1.82
2005-06,2005-11-19,Real Madrid,Barcelona,1,21,21,0.60,2.00,1.00,10.00,0.60,2.70,1.10,16.00,0.50,7.00,8.00,-1.00,0,3,-1,2.37,2.70,3.14,1.82,2.03
2005-06,2005-11-27,Real Madrid,Sociedad,0,21,21,0.60,1.80,1.00,8.00,0.40,1.50,2.00,-5.00,0.50,5.00,6.00,-1.00,2,2,0,2.06,3.23,3.20,1.78,2.07
2005-06,2005-12-03,Real Madrid,Getafe,1,21,21,0.60,2.00,1.10,9.00,0.40,1.30,1.40,-1.00,0.50,3.00,2.00,1.00,1,0,1,1.36,7.93,4.03,1.94,1.93
2005-06,2005-12-11,Real Madrid,Malaga,0,21,21,0.60,1.80,1.00,8.00,0.30,1.80,1.50,3.00,1.00,8.00,2.00,6.00,2,0,1,1.85,3.84,3.24,1.86,2.00
2005-06,2005-12-18,Real Madrid,Osasuna,1,21,21,0.60,1.70,1.00,7.00,0.80,1.60,0.90,7.00,0.50,4.00,5.00,-1.00,1,1,0,1.52,6.04,3.56,1.97,1.87
2005-06,2005-12-21,Real Madrid,Santander,1,21,21,0.50,1.40,1.10,3.00,0.10,0.90,1.50,-6.00,0.75,12.00,4.00,8.00,1,2,-1,1.26,10.00,4.64,1.87,1.99
2005-06,2006-01-08,Real Madrid,Villarreal,0,21,21,0.40,1.20,1.30,-1.00,0.60,1.50,0.70,8.00,0.50,5.00,3.00,2.00,0,0,0,2.67,2.41,3.17,1.96,1.85
2005-06,2006-01-15,Real Madrid,Sevilla,1,21,21,0.40,1.10,1.10,0.00,0.50,1.30,0.90,4.00,0.25,8.00,8.00,0.00,4,2,1,1.58,5.40,3.51,1.82,2.03
2005-06,2006-01-21,Real Madrid,Cadiz,1,21,21,0.50,1.40,1.00,4.00,0.20,0.70,1.20,-5.00,1.00,2.00,1.00,1.00,3,1,1,1.23,11.00,5.04,1.79,2.06
2005-06,2006-01-29,Real Madrid,Celta,0,21,21,0.50,1.50,1.10,4.00,0.50,1.00,1.20,-2.00,0.67,8.00,5.00,3.00,2,1,1,1.91,3.61,3.22,2.01,1.82
2005-06,2006-02-04,Real Madrid,Espanol,1,21,21,0.50,1.60,1.20,4.00,0.40,1.30,1.50,-2.00,0.60,10.00,5.00,5.00,4,0,1,1.30,9.00,4.41,2.02,1.83
2005-06,2006-02-11,Real Madrid,Ath Bilbao,0,21,21,0.60,2.00,0.90,11.00,0.30,1.40,1.40,0.00,0.40,9.00,9.00,0.00,2,0,1,1.84,3.97,3.24,1.90,1.94
2005-06,2006-02-18,Real Madrid,Alaves,1,21,21,0.70,2.00,0.70,13.00,0.30,1.10,1.70,-6.00,1.00,3.00,0.00,3.00,3,0,1,1.23,11.00,5.02,1.74,2.11
2005-06,2006-02-26,Real Madrid,Mallorca,0,21,21,0.70,2.20,0.70,15.00,0.10,1.00,1.80,-8.00,0.80,13.00,5.00,8.00,1,2,-1,1.51,5.93,3.61,1.96,1.85
2005-06,2006-03-04,Real Madrid,Ath Madrid,1,21,21,0.60,2.10,0.90,12.00,0.60,2.00,0.80,12.00,0.80,10.00,1.00,9.00,2,1,1,1.75,4.38,3.29,2.00,1.85
2005-06,2006-03-11,Real Madrid,Valencia,0,21,21,0.70,2.20,0.90,13.00,0.60,1.40,0.40,10.00,0.20,4.00,6.00,-2.00,0,0,0,2.87,2.27,3.18,1.89,1.97
2005-06,2006-03-19,Real Madrid,Betis,1,21,21,0.70,2.10,0.70,14.00,0.30,1.10,1.50,-4.00,0.60,9.00,4.00,5.00,0,0,0,1.35,8.07,4.14,1.87,1.99
2005-06,2006-03-22,Real Madrid,Zaragoza,0,21,21,0.70,2.10,0.70,14.00,0.40,1.60,1.50,1.00,0.60,8.00,3.00,5.00,1,1,0,2.04,3.23,3.26,1.87,1.96
2005-06,2006-03-26,Real Madrid,La Coruna,1,21,21,0.60,1.80,0.60,12.00,0.40,1.40,1.40,0.00,0.20,3.00,9.00,-6.00,4,0,1,1.63,5.17,3.39,2.02,1.83
2005-06,2006-04-01,Real Madrid,Barcelona,0,21,21,0.60,1.90,0.50,14.00,0.60,2.00,1.00,10.00,0.40,7.00,11.00,-4.00,1,1,0,4.10,1.81,3.25,1.91,1.95
2005-06,2006-04-08,Real Madrid,Sociedad,1,21,21,0.50,1.80,0.50,13.00,0.30,0.90,1.50,-6.00,0.40,7.00,8.00,-1.00,1,1,0,1.31,8.64,4.40,1.95,1.90
2005-06,2006-04-16,Real Madrid,Getafe,0,21,21,0.40,1.50,0.60,9.00,0.50,1.50,1.30,2.00,0.67,4.00,2.00,2.00,1,1,0,1.88,3.80,3.23,2.03,1.84
2005-06,2006-04-23,Real Madrid,Malaga,1,21,21,0.30,1.40,0.70,7.00,0.00,0.40,1.70,-13.00,1.00,10.00,2.00,8.00,2,1,1,1.20,11.50,5.51,1.93,1.94
2005-06,2006-04-30,Real Madrid,Osasuna,0,21,21,0.30,1.30,0.80,5.00,0.50,1.30,1.40,-1.00,0.40,5.00,6.00,-1.00,1,0,1,2.30,2.82,3.16,1.79,2.00
2005-06,2006-05-04,Real Madrid,Santander,0,21,21,0.40,1.30,0.60,7.00,0.20,0.90,1.40,-5.00,0.60,13.00,6.00,7.00,3,2,1,1.75,4.26,3.31,1.85,2.01
2005-06,2006-05-07,Real Madrid,Villarreal,1,21,21,0.40,1.40,0.70,7.00,0.20,0.90,1.10,-2.00,0.40,5.00,3.00,2.00,3,3,0,1.49,6.21,3.62,1.95,1.89
2005-06,2006-05-16,Real Madrid,Sevilla,0,21,21,0.40,1.70,1.00,7.00,0.60,1.50,0.70,8.00,0.40,12.00,10.00,2.00,3,4,-1,2.63,2.37,3.31,1.98,1.80
2006-07,2006-08-27,Real Madrid,Villarreal,1,21,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,7.00,5.00,2.00,0,0,0,1.50,6.21,3.63,1.97,1.87
2006-07,2006-09-10,Real Madrid,Levante,0,21,21,0.00,0.00,0.00,0.00,0.00,0.00,4.00,-4.00,1.00,7.00,0.00,7.00,4,1,1,1.47,6.61,3.64,1.92,1.92
2006-07,2006-09-17,Real Madrid,Sociedad,1,21,21,0.50,2.00,0.50,3.00,0.00,1.00,2.00,-2.00,0.40,8.00,8.00,0.00,2,0,1,1.24,10.64,4.84,1.81,2.04
2006-07,2006-09-23,Real Madrid,Betis,0,21,21,0.67,2.00,0.33,5.00,0.33,2.00,1.67,1.00,0.40,7.00,3.00,4.00,1,0,1,1.91,3.70,3.22,1.95,1.92
2006-07,2006-10-01,Real Madrid,Ath Madrid,1,21,21,0.75,1.75,0.25,6.00,0.75,1.75,0.75,4.00,0.80,10.00,2.00,8.00,1,1,0,1.63,5.01,3.39,1.95,1.93
2006-07,2006-10-14,Real Madrid,Getafe,0,21,21,0.60,1.60,0.40,6.00,0.40,0.60,0.60,0.00,0.50,5.00,3.00,2.00,0,1,-1,1.71,4.60,3.29,1.30,3.21
2006-07,2006-10-22,Real Madrid,Barcelona,1,21,21,0.50,1.33,0.50,5.00,0.83,2.67,0.83,11.00,0.20,6.00,11.00,-5.00,2,0,1,2.53,2.60,3.10,1.83,1.94
2006-07,2006-10-28,Real Madrid,Gimnastic,0,21,21,0.57,1.43,0.43,7.00,0.14,1.00,2.14,-8.00,0.00,0.00,0.00,0.00,3,1,1,1.42,7.29,3.76,2.09,1.79
2006-07,2006-11-05,Real Madrid,Celta,1,21,21,0.62,1.62,0.50,9.00,0.38,1.38,1.62,-2.00,0.75,10.00,6.00,4.00,1,2,-1,1.35,8.29,4.12,2.15,1.71
2006-07,2006-11-12,Real Madrid,Osasuna,0,21,21,0.56,1.56,0.67,8.00,0.22,0.56,1.11,-5.00,0.60,5.00,5.00,0.00,4,1,1,1.74,4.37,3.30,2.08,1.79
2006-07,2006-11-18,Real Madrid,Santander,1,21,21,0.60,1.80,0.70,11.00,0.20,0.70,1.00,-3.00,0.60,13.00,7.00,6.00,3,1,1,1.24,10.57,4.85,1.95,1.91
2006-07,2006-11-26,Real Madrid,Valencia,0,21,21,0.70,2.10,0.80,13.00,0.40,1.30,1.00,3.00,0.20,4.00,4.00,0.00,1,0,1,2.47,2.65,3.13,1.83,1.96
2006-07,2006-12-03,Real Madrid,Ath Bilbao,1,21,21,0.70,1.80,0.70,11.00,0.10,1.00,1.80,-8.00,0.40,8.00,9.00,-1.00,2,1,1,1.22,11.00,5.11,1.88,1.97
2006-07,2006-12-09,Real Madrid,Sevilla,0,21,21,0.70,1.80,0.80,10.00,0.60,1.60,1.00,6.00,0.40,14.00,10.00,4.00,1,2,-1,2.75,2.36,3.15,2.09,1.71
2006-07,2006-12-17,Real Madrid,Espanol,0,21,21,0.60,1.80,1.00,8.00,0.30,1.20,0.90,3.00,0.60,12.00,4.00,8.00,1,0,1,1.88,3.79,3.23,2.02,1.85
2006-07,2006-12-20,Real Madrid,Recreativo,1,21,21,0.70,1.80,0.90,9.00,0.40,1.60,2.00,-4.00,0.00,0.00,0.00,0.00,0,3,-1,1.29,9.21,4.48,1.84,2.01
